Fragment,Count
NC(=NC(O)(O)N=NN=C=O)ON(O)O,1
N=C(NC(O)(O)N=NN=C=O)ON(O)O,1
N#CN=NOC(O)(O)N=C(N)ON(O)O,1
N#CN=NOC(O)(O)NC(=N)ON(O)O,1
N#CON=NC(O)(O)N=C(N)ON(O)O,1
N#CON=NC(O)(O)NC(=N)ON(O)O,1
NN(O)N=C(O)OC(O)(O)N=NN=C=O,1
N#CN=NOC(N)(O)OC(=N)ON(O)O,1
N#CON=NC(O)(O)OC(O)=NN(N)O,1
NN(O)OC(O)=NC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)N=C(O)ON(N)O,1
N#CON=NC(O)(O)N=C(O)ON(N)O,1
N=C(ON(N)O)OC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)OC(=N)ON(N)O,1
N#CON=NC(O)(O)OC(=N)ON(N)O,1
NC(O)(N=NN=C=O)OC(O)=NN(O)O,1
N#CN=NOC(N)(O)OC(O)=NN(O)O,1
N#CON=NC(N)(O)OC(O)=NN(O)O,1
NC(O)(N=NN=C=O)N=C(O)ON(O)O,1
N#CN=NOC(N)(O)N=C(O)ON(O)O,1
N#CON=NC(N)(O)N=C(O)ON(O)O,1
N=C(ON(O)O)OC(N)(O)N=NN=C=O,1
N#CN=NOC(O)(O)OC(O)=NN(N)O,1
NC(O)=NN(O)OC(O)(O)N=NN=C=O,1
N=C(O)NN(O)OC(O)(O)N=NN=C=O,1
NC(=O)NN(O)OC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)ON(O)N=C(N)O,1
N#CN=NOC(O)(O)ON(O)NC(=N)O,1
N#CN=NOC(O)(O)ON(O)NC(N)=O,1
N#CON=NC(O)(O)ON(O)N=C(N)O,1
N#CON=NC(O)(O)ON(O)NC(=N)O,1
N#CON=NC(O)(O)ON(O)NC(N)=O,1
N=C(O)ON(O)NC(O)(O)N=NN=C=O,1
[3*]ON(O)NC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)NN(O)OC(=N)O,1
[3*]ON(O)NC(O)(O)ON=NC#N,1
N#CON=NC(O)(O)NN(O)OC(=N)O,1
N#CNN=NC(O)(O)ON(O)N=C(O)O,1
N=C(O)ON(N)OC(O)(O)N=NN=C=O,1
[3*]ON(N)OC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)ON(N)OC(=N)O,1
[3*]ON(N)OC(O)(O)ON=NC#N,1
N#CON=NC(O)(O)ON(N)OC(=N)O,1
[3*]ON(N)OC(O)(O)N=NOC#N,1
N=C(N)ON(O)OC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)ON(O)OC(=N)N,1
N#CON=NC(O)(O)ON(O)OC(=N)N,1
[3*]ON(O)OC(N)(O)NN=NC#N,1
[3*]ON(O)OC(N)(O)N=NNC#N,1
[3*]ON(O)OC(N)(O)N=NN=C=N,1
NC(O)(N=NN=C=O)ON(O)N=C(O)O,1
NC(O)(N=NN=C=O)ON(O)NC(=O)O,1
[3*]ON(O)NC(O)(O)N=NOC#N,1
N=C=NN=NC(O)(O)ON(O)N=C(O)O,1
N#CN=NNC(O)(O)ON(O)NC(=O)O,1
N#CNN=NC(O)(O)ON(O)NC(=O)O,1
N=C=NN=NC(O)(O)ON(O)NC(=O)O,1
[3*]ON(O)NC(O)(O)NN=NC#N,1
[3*]ON(O)NC(O)(O)N=NNC#N,1
[3*]ON(O)NC(O)(O)N=NN=C=N,1
O=C=NN=NC(O)(O)NN(O)N=C(O)O,1
O=C=NN=NC(O)(O)NN(O)NC(=O)O,1
N#CN=NOC(O)(O)NN(O)N=C(O)O,1
N#CN=NOC(O)(O)NN(O)NC(=O)O,1
N#CON=NC(O)(O)NN(O)N=C(O)O,1
N#CON=NC(O)(O)NN(O)NC(=O)O,1
[3*]ON(N)OC(O)(O)NN=NC#N,1
[3*]ON(O)OC(O)(O)N=NN=C=N,1
[3*]ON(N)OC(O)(O)N=NN=C=N,1
NN(N=C(O)O)OC(O)(O)N=NN=C=O,1
NN(NC(=O)O)OC(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)ON(N)N=C(O)O,1
N#CN=NOC(O)(O)ON(N)NC(=O)O,1
N#CON=NC(O)(O)ON(N)N=C(O)O,1
N#CON=NC(O)(O)ON(N)NC(=O)O,1
[3*]ON(N)NC(O)(O)N=NN=C=O,1
[3*]ON(N)NC(O)(O)ON=NC#N,1
[3*]ON(N)NC(O)(O)N=NOC#N,1
N#CN=NNC(O)(O)ON(O)OC(=N)O,1
N#CNN=NC(O)(O)ON(O)OC(=N)O,1
N=C=NN=NC(O)(O)ON(O)OC(=N)O,1
[3*]ON(O)OC(O)(O)NN=NC#N,1
[3*]ON(O)OC(O)(O)N=NNC#N,1
[3*]ON(N)OC(O)(O)N=NNC#N,1
N#CN(N=O)C(N)(N=C(O)O)ON(O)O,1
[5*]NC(N)(ON(O)O)N(C#N)N=O,1
N#CN(N=O)C(N)(OC(=N)O)ON(O)O,1
[3*]OC(N)(ON(O)O)N(C#N)N=O,1
[3*]OC(N)(NN(O)O)N(C#N)N=O,1
[3*]OC(N)(ON(N)O)N(C#N)N=O,1
[3*]OC(O)(N=C(O)O)N(N=N)N=N,1
[3*]OC(O)(N[5*])N(N=N)N=N,1
[3*]OC(O)(OC(=N)O)N(N=N)N=N,1
[3*]OC(O)(O[3*])N(N=N)N=N,1
[3*]OC(O)(N=C(N)O)N(N=N)N=O,1
[3*]OC(O)(NC(=N)O)N(N=N)N=O,1
[3*]OC(O)(OC(=N)N)N(N=N)N=O,1
[3*]OC(O)(N=C(N)N)N(N=O)N=O,1
N#CNN=NC(O)(O)OC(=N)ON(O)O,1
N=NN(N=O)C(O)(N=C(O)O)N=C(O)O,1
[5*]NC(O)(N=C(O)O)N(N=N)N=O,1
[5*]NC(O)(N[5*])N(N=N)N=O,1
N=NN(N=O)C(O)(N=C(O)O)OC(=N)O,1
[3*]OC(O)(N=C(O)O)N(N=N)N=O,1
[5*]NC(O)(OC(=N)O)N(N=N)N=O,1
NC(O)=NC(O)(N=C(O)O)N(N=O)N=O,1
N=C(O)NC(O)(N=C(O)O)N(N=O)N=O,1
[5*]NC(O)(N=C(O)O)N(N=O)N=O,1
[5*]NC(O)(N=C(N)O)N(N=O)N=O,1
[5*]NC(O)(NC(=N)O)N(N=O)N=O,1
[5*]NC(O)(N[5*])N(N=O)N=O,1
N=C(N)OC(O)(N=C(O)O)N(N=O)N=O,1
[5*]NC(O)(OC(=N)N)N(N=O)N=O,1
[3*]OC(O)(NC(=N)N)N(N=O)N=O,1
[5*]NC(N)(N=NON=O)OC(=N)O,1
N=C(O)OC(N)(ON=NN=O)OC(=N)O,1
[3*]OC(N)(ON=NN=O)OC(=N)O,1
[3*]OC(N)(O[3*])ON=NN=O,1
N=C(O)OC(N)(N=NON=O)OC(=N)O,1
[3*]OC(N)(N=NON=O)OC(=N)O,1
[3*]OC(N)(N=NON=O)O[3*],1
N#CN(C#N)C(O)(NN(O)O)ON(O)O,1
N#CN(C#N)C(O)(ON(N)O)ON(O)O,1
N#CN(C#N)C(N)(ON(O)O)ON(O)O,1
N#CN(N=N)C(O)(N=C(O)O)ON(O)O,1
[5*]NC(O)(ON(O)O)N(C#N)N=N,1
N#CN(N=N)C(O)(OC(=N)O)ON(O)O,1
[3*]OC(O)(ON(O)O)N(C#N)N=N,1
[3*]OC(N)(ON(O)O)N(C#N)N=N,1
N#CN(N=O)C(O)(NC(=N)O)ON(O)O,1
[5*]NC(O)(ON(O)O)N(C#N)N=O,1
N#CN(N=O)C(O)(OC(=N)N)ON(O)O,1
[3*]OC(O)(NN(O)O)N(C#N)N=N,1
N#CN(N=O)C(O)(N=C(O)O)NN(O)O,1
[5*]NC(O)(NN(O)O)N(C#N)N=O,1
N#CN(N=O)C(O)(NN(O)O)OC(=N)O,1
[3*]OC(O)(NN(O)O)N(C#N)N=O,1
[3*]OC(O)(ON(N)O)N(C#N)N=N,1
N#CN(N=O)C(O)(N=C(O)O)ON(N)O,1
[5*]NC(O)(ON(N)O)N(C#N)N=O,1
N#CN(N=O)C(O)(OC(=N)O)ON(N)O,1
[3*]OC(O)(ON(N)O)N(C#N)N=O,1
[3*]OC(O)(NN(N)O)N(C#N)N=O,1
[3*]OC(O)(ON(N)N)N(C#N)N=O,1
N#CN(N=O)C(O)(N=C(N)O)ON(O)O,1
N#CN=C=NC(N)(O)ON(O)ON(O)O,1
N=NN=C=NC(O)(O)OC(O)=NN(O)O,1
N=NN=C=NC(O)(O)N=C(O)ON(O)O,1
O=NN=C=NC(O)(O)NC(O)=NN(O)O,1
O=NN=C=NC(O)(O)N=C(O)NN(O)O,1
N=NN=C=NC(O)(O)OC(=N)ON(O)O,1
NC(=NN(O)O)OC(O)(O)N=C=NN=O,1
N=C(NN(O)O)OC(O)(O)N=C=NN=O,1
NC(=NC(O)(O)N=C=NN=O)ON(O)O,1
N=C(NC(O)(O)N=C=NN=O)ON(O)O,1
NN(O)N=C(O)OC(O)(O)N=C=NN=O,1
NN(O)OC(O)=NC(O)(O)N=C=NN=O,1
N=C(ON(N)O)OC(O)(O)N=C=NN=O,1
NC(O)(N=C=NN=O)OC(O)=NN(O)O,1
N=NN(N=O)C(O)(OC(=N)O)OC(=N)O,1
N=C(ON(O)O)OC(N)(O)N=C=NN=O,1
N#CN=NNC(O)(O)OC(O)=NN(O)O,1
N#CNN=NC(O)(O)OC(O)=NN(O)O,1
N=C=NN=NC(O)(O)OC(O)=NN(O)O,1
N#CN=NNC(O)(O)N=C(O)ON(O)O,1
N#CNN=NC(O)(O)N=C(O)ON(O)O,1
N=C=NN=NC(O)(O)N=C(O)ON(O)O,1
O=C=NN=NC(O)(O)NC(O)=NN(O)O,1
O=C=NN=NC(O)(O)N=C(O)NN(O)O,1
N#CN=NOC(O)(O)NC(O)=NN(O)O,1
N#CN=NOC(O)(O)N=C(O)NN(O)O,1
N#CON=NC(O)(O)NC(O)=NN(O)O,1
N#CON=NC(O)(O)N=C(O)NN(O)O,1
N#CN=NNC(O)(O)OC(=N)ON(O)O,1
NC(O)(N=C=NN=O)N=C(O)ON(O)O,1
[3*]OC(O)(OC(=N)O)N(N=N)N=O,1
[3*]OC(O)(O[3*])N(N=N)N=O,1
N=C(O)OC(O)(N=C(N)O)N(N=O)N=O,1
N=C(O)NC(O)(OC(=N)O)N(N=O)N=O,1
[5*]NC(O)(OC(=N)O)N(N=O)N=O,1
[3*]OC(O)(N=C(N)O)N(N=O)N=O,1
[3*]OC(O)(NC(=N)O)N(N=O)N=O,1
[3*]OC(O)(N[5*])N(N=O)N=O,1
N=C(N)OC(O)(OC(=N)O)N(N=O)N=O,1
[3*]OC(O)(OC(=N)N)N(N=O)N=O,1
[3*]OC(N)(O[3*])N(N=N)N=N,1
[3*]OC(N)(N=C(O)O)N(N=N)N=O,1
[3*]OC(N)(N[5*])N(N=N)N=O,1
[3*]OC(N)(OC(=N)O)N(N=N)N=O,1
N#CN=C=NC(O)(O)ON(O)ON(N)O,1
[3*]OC(N)(N=C(N)O)N(N=O)N=O,1
[3*]OC(N)(NC(=N)O)N(N=O)N=O,1
[3*]OC(N)(OC(=N)N)N(N=O)N=O,1
NC(N=C(O)O)(N=C(O)O)N(N=O)N=O,1
[5*]NC(N)(N=C(O)O)N(N=O)N=O,1
[5*]NC(N)(N[5*])N(N=O)N=O,1
N=C(O)OC(N)(N=C(O)O)N(N=O)N=O,1
[3*]OC(N)(N=C(O)O)N(N=O)N=O,1
[5*]NC(N)(OC(=N)O)N(N=O)N=O,1
N=C(O)OC(N)(OC(=N)O)N(N=O)N=O,1
[3*]OC(N)(OC(=N)O)N(N=O)N=O,1
[3*]OC(N)(O[3*])N(N=O)N=O,1
N#CN=C=NC(O)(O)ON(O)NN(O)O,1
N#CN=C=NC(O)(O)NN(O)ON(O)O,1
N#CN=C=NC(O)(O)ON(N)ON(O)O,1
[3*]OC(N)(O[3*])N(N=N)N=O,1
OC1=NC(O)(O)N=NN=NOC(O)(O)N1,1
OC1=NC(O)(O)ON=NN=NC(O)(O)N1,1
O=C1NC(O)(O)N=NN=NOC(O)(O)N1,1
OC1=NC(O)(O)N=NON=NC(O)(O)N1,1
O=C1NC(O)(O)N=NON=NC(O)(O)N1,1
N=C1OC(O)(O)N=NN=NNC(O)(O)O1,1
N=C1OC(O)(O)N=NNN=NC(O)(O)O1,1
NC1=NC(O)(O)N=NN=NOC(O)(O)O1,1
N=C1NC(O)(O)N=NN=NOC(O)(O)O1,1
NC1=NC(O)(O)ON=NN=NC(O)(O)O1,1
N=C1NC(O)(O)ON=NN=NC(O)(O)O1,1
NC1=NC(O)(O)N=NON=NC(O)(O)O1,1
N=C1NC(O)(O)N=NON=NC(O)(O)O1,1
NC1(O)N=NN=NNC(O)(O)OC(=O)O1,1
[3*]OC(O)(N=C=NN=O)NN(O)O,1
NC1(O)N=NNN=NC(O)(O)OC(=O)O1,1
NC1(O)N=NN=NOC(O)(O)OC(O)=N1,1
NC1(O)N=NN=NOC(O)(O)OC(=O)N1,1
NC1(O)N=C(O)OC(O)(O)N=NN=NO1,1
NC1(O)NC(=O)OC(O)(O)N=NN=NO1,1
NC1(O)N=NON=NC(O)(O)OC(O)=N1,1
NC1(O)N=NON=NC(O)(O)OC(=O)N1,1
NC1(O)N=NN=NOC(O)(O)N=C(O)O1,1
NC1(O)N=NN=NOC(O)(O)NC(=O)O1,1
NC1(O)ON=NN=NC(O)(O)N=C(O)O1,1
NC1(O)ON=NN=NC(O)(O)NC(=O)O1,1
NC1(O)N=NON=NC(O)(O)N=C(O)O1,1
NC1(O)N=NON=NC(O)(O)NC(=O)O1,1
N=C1OC(N)(O)N=NN=NOC(O)(O)O1,1
NC1(O)NN=NN=NC(O)(O)OC(=O)O1,1
NC1=NC(O)(O)N1C(O)(O)ON=NN=O,1
N=C1NC(O)(O)N1C(O)(O)ON=NN=O,1
NC1=NC(O)(O)N1C(O)(O)N=NON=O,1
N=C1NC(O)(O)N1C(O)(O)N=NON=O,1
NC1(O)N=C(O)N1C(O)(O)ON=NN=O,1
NC1(O)N=C(O)N1C(O)(O)N=NON=O,1
N=C1OC(N)(O)N1C(O)(O)ON=NN=O,1
N=C1OC(N)(O)N1C(O)(O)N=NON=O,1
[8*]C(N)(O)N=NN=NO,1
[8*]C(N)(O)NN=NN=O,1
[8*]C(N)(O)N=NNN=O,1
[8*]C(N)(O)ON=NN=N,1
[8*]C(N)(O)N=NON=N,1
NC(O)(ON=NN=O)N1C(O)=NC1(O)O,1
O=C1NC(O)(O)N=NNN=NC(O)(O)O1,1
N=C1OC(O)(O)N1C(N)(O)ON=NN=O,1
N=C1OC(O)(O)N1C(N)(O)N=NON=O,1
[8*]C(N)(N)ON=NN=O,1
[8*]C(N)(N)N=NON=O,1
ON1NC(O)(O)N=C=NN=NC(O)(O)O1,1
ON1NC(O)(O)N=NN=C=NC(O)(O)O1,1
NN1OC(O)(O)N=C=NN=NC(O)(O)O1,1
NC1(O)N=C=NN=NC(O)(O)ON(O)O1,1
NC1(O)N=NN=C=NC(O)(O)ON(O)O1,1
OC1=NC(O)(O)N=NN=NNC(O)(O)O1,1
OC1=NC(O)(O)NN=NN=NC(O)(O)O1,1
OC1=NC(O)(O)N=NNN=NC(O)(O)O1,1
O=C1NC(O)(O)N=NN=NNC(O)(O)O1,1
O=C1NC(O)(O)NN=NN=NC(O)(O)O1,1
NC(O)(N=NON=O)N1C(O)=NC1(O)O,1
[5*]N1C(N)(O)N=NN=NOC1(O)O,1
[5*]N1C(O)(O)N=NN=NOC1(N)O,1
[5*]N1C(N)(O)N=NON=NC1(O)O,1
N#CN=NN1C(O)(O)N(N(O)O)C1(O)O,1
[5*]N1C(O)(O)N(N=NN=N)C1(O)O,1
N=C(O)N1C(O)(O)N(N=NN=O)C1(O)O,1
[5*]N1C(O)(O)N(N=NN=O)C1(O)O,1
[5*]N1C(N)(O)N(N=NN=O)C1(O)O,1
OC(O)=NC(O)(O)N1N=NN=NC1(O)O,1
[5*]NC(O)(O)N1N=NN=NC1(O)O,1
N=C(O)OC(O)(O)N1N=NN=NC1(O)O,1
[3*]OC(O)(O)N1N=NN=NC1(O)O,1
[3*]OC(N)(O)N1N=NN=NC1(O)O,1
[3*]OC(O)(O)N1N=NN=NC1(N)O,1
N=C1OC(O)(O)N=NN=NOC(N)(O)O1,1
N#CN(N=N)C1(O)ON(O)NC(O)(O)O1,1
N#CN(N=O)C1(O)NN(O)NC(O)(O)O1,1
N#CN(N=N)C1(O)ON(N)OC(O)(O)O1,1
N#CN(N=O)C1(O)NN(N)OC(O)(O)O1,1
N#CN(N=O)C1(O)ON(N)NC(O)(O)O1,1
N#CN(N=N)C1(O)NC(O)(O)ON(O)O1,1
N#CN(N=O)C1(O)NN(O)OC(O)(O)N1,1
N#CN(N=O)C1(O)NC(O)(O)NN(O)O1,1
N#CN(N=O)C1(O)NC(O)(O)ON(N)O1,1
N#CN(N=N)C1(N)ON(O)OC(O)(O)O1,1
N#CN(N=O)C1(N)NN(O)OC(O)(O)O1,1
N#CN(N=O)C1(N)ON(O)NC(O)(O)O1,1
N#CN(N=O)C1(N)ON(N)OC(O)(O)O1,1
N#CN(N=O)C1(N)NC(O)(O)ON(O)O1,1
N#CN(N=N)C1(O)NN(O)OC(O)(O)O1,1
N=C1OC(N)(O)N=NON=NC(O)(O)O1,1
NC1(N)N=NN=NOC(O)(O)OC(=O)O1,1
NC1(N)ON=NN=NC(O)(O)OC(=O)O1,1
NC1(N)N=NON=NC(O)(O)OC(=O)O1,1
NC1(O)N=NN=NOC(N)(O)OC(=O)O1,1
NC1(O)N=NON=NC(N)(O)OC(=O)O1,1
N#CN=NN1C(O)(O)NN(O)OC1(O)O,1
N#CN=NN1C(O)(O)ON(N)OC1(O)O,1
N#CN=NN1C(N)(O)ON(O)OC1(O)O,1
N=NN=NN1C(O)(O)N=C(O)OC1(O)O,1
N=NN=NN1C(O)(O)NC(=O)OC1(O)O,1
O=NN=NN1C(O)(O)N=C(O)NC1(O)O,1
O=NN=NN1C(O)(O)NC(=O)NC1(O)O,1
N=NN=NN1C(O)(O)OC(=N)OC1(O)O,1
NC(O)(O)OC(O)(O)N=NN=NN=C=O,1
N=C1NC(O)(O)N(N=NN=O)C(O)(O)O1,1
N=NN=NN1C(N)(O)OC(=O)OC1(O)O,1
NC1(O)N=C(O)OC(O)(O)N1N=NN=O,1
NC1(O)NC(=O)OC(O)(O)N1N=NN=O,1
NC1(O)OC(O)=NC(O)(O)N1N=NN=O,1
NC1(O)OC(=O)NC(O)(O)N1N=NN=O,1
N=C1OC(N)(O)N(N=NN=O)C(O)(O)O1,1
NC1(N)OC(=O)OC(O)(O)N1N=NN=O,1
NC1(O)OC(=O)OC(N)(O)N1N=NN=O,1
ON(O)N1C(O)(O)N=C=NN=NC1(O)O,1
[5*]N1C(O)(O)N=NN=NNC1(O)O,1
[5*]N1C(O)(O)N=NNN=NC1(O)O,1
N=C(O)N1C(O)(O)N=NN=NOC1(O)O,1
[5*]N1C(O)(O)N=NN=NOC1(O)O,1
N=C(O)N1C(O)(O)N=NON=NC1(O)O,1
NC1=NC(O)(O)N(N=NN=O)C(O)(O)O1,1
ON=NN=NC(O)(O)NC1=NC(O)(O)O1,1
O=NN=NNC(O)(O)NC1=NC(O)(O)O1,1
O=NNN=NC(O)(O)NC1=NC(O)(O)O1,1
ON=NN=NC(O)(O)N=C1NC(O)(O)O1,1
O=NN=NNC(O)(O)N=C1NC(O)(O)O1,1
O=NNN=NC(O)(O)N=C1NC(O)(O)O1,1
N=NN=NOC(O)(O)NC1=NC(O)(O)O1,1
N=NN=NOC(O)(O)N=C1NC(O)(O)O1,1
N=NON=NC(O)(O)NC1=NC(O)(O)O1,1
N=NON=NC(O)(O)N=C1NC(O)(O)O1,1
O=NN=NOC(O)(O)NC1=NC(O)(O)N1,1
O=NN=NOC(O)(O)N=C1NC(O)(O)N1,1
O=NON=NC(O)(O)NC1=NC(O)(O)N1,1
O=NON=NC(O)(O)N=C1NC(O)(O)N1,1
N=NON=NC(O)(O)N1C(=N)OC1(O)O,1
NC1(O)N=C(OC(O)(O)NN=NN=O)O1,1
NC1(O)N=C(OC(O)(O)N=NNN=O)O1,1
N=NN=NOC(O)(O)OC1=NC(N)(O)O1,1
N=NON=NC(O)(O)OC1=NC(N)(O)O1,1
NC1(O)N=C(OC(O)(O)ON=NN=O)N1,1
NC1(O)N=C(OC(O)(O)N=NON=O)N1,1
NC1(O)OC(=NC(O)(O)N=NN=NO)O1,1
NC1(O)OC(=NC(O)(O)NN=NN=O)O1,1
NC1(O)OC(=NC(O)(O)N=NNN=O)O1,1
N=NN=NOC(O)(O)N=C1OC(N)(O)O1,1
N=NON=NC(O)(O)N=C1OC(N)(O)O1,1
NC1(O)N=C(NC(O)(O)ON=NN=O)O1,1
NC1(O)NC(=NC(O)(O)ON=NN=O)O1,1
NC1(O)N=C(NC(O)(O)N=NON=O)O1,1
NC1(O)N=C(OC(O)(O)N=NN=NO)O1,1
N#CN=NOC(O)(O)NN1OC(N)(O)O1,1
N#CON=NC(O)(O)NN1OC(N)(O)O1,1
NC1(N)ON(OC(O)(O)N=NN=C=O)O1,1
N#CN=NOC(O)(O)ON1OC(N)(N)O1,1
N#CON=NC(O)(O)ON1OC(N)(N)O1,1
N#CN=NNC(N)(O)ON1OC(O)(O)O1,1
N#CNN=NC(N)(O)ON1OC(O)(O)O1,1
N=C=NN=NC(N)(O)ON1OC(O)(O)O1,1
NC(O)(N=NN=C=O)ON1NC(O)(O)O1,1
N#CN=NOC(N)(O)ON1NC(O)(O)O1,1
N#CON=NC(N)(O)ON1NC(O)(O)O1,1
NC(O)(N=NN=C=O)NN1OC(O)(O)O1,1
N#CN=NOC(N)(O)NN1OC(O)(O)O1,1
N#CON=NC(N)(O)NN1OC(O)(O)O1,1
N=NNN=NC(O)(O)N=C1OC(O)(O)O1,1
N#CN=NOC(N)(O)ON1OC(N)(O)O1,1
N#CON=NC(N)(O)ON1OC(N)(O)O1,1
NC(N)(N=NN=C=O)ON1OC(O)(O)O1,1
N#CN=NOC(N)(N)ON1OC(O)(O)O1,1
N#CON=NC(N)(N)ON1OC(O)(O)O1,1
NN=NN=NC(O)(O)OC1=NC(O)(O)O1,1
N=NN=NNC(O)(O)OC1=NC(O)(O)O1,1
N=NNN=NC(O)(O)OC1=NC(O)(O)O1,1
ON=NN=NC(O)(O)OC1=NC(O)(O)N1,1
O=NN=NNC(O)(O)OC1=NC(O)(O)N1,1
O=NNN=NC(O)(O)OC1=NC(O)(O)N1,1
N=NN=NOC(O)(O)OC1=NC(O)(O)N1,1
N=NON=NC(O)(O)OC1=NC(O)(O)N1,1
NN=NN=NC(O)(O)N=C1OC(O)(O)O1,1
N=NN=NNC(O)(O)N=C1OC(O)(O)O1,1
NC(O)(N=NN=C=O)ON1OC(N)(O)O1,1
NC1(O)ON(O)N1C(O)(O)N=C=NN=O,1
NC(O)(N=C=NN=O)N1N(O)OC1(O)O,1
N#CN=NNC(O)(O)N1N(O)OC1(O)O,1
N#CNN=NC(O)(O)N1N(O)OC1(O)O,1
N=C=NN=NC(O)(O)N1N(O)OC1(O)O,1
O=C=NN=NC(O)(O)N1N(O)NC1(O)O,1
N#CN=NOC(O)(O)N1N(O)NC1(O)O,1
N#CON=NC(O)(O)N1N(O)NC1(O)O,1
NN1OC(O)(O)N1C(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)N1N(N)OC1(O)O,1
N#CON=NC(O)(O)N1N(N)OC1(O)O,1
NC1(O)ON(O)N1C(O)(O)N=NN=C=O,1
N#CN=NOC(O)(O)N1N(O)OC1(N)O,1
N#CON=NC(O)(O)N1N(O)OC1(N)O,1
NC1(O)NC(=NC(O)(O)N=NON=O)O1,1
N#CN=NOC(N)(O)N1N(O)OC1(O)O,1
N#CON=NC(N)(O)N1N(O)OC1(O)O,1
[8*]C(O)(O)N=NN=NN,1
[8*]C(O)(O)NN=NN=N,1
[8*]C(O)(O)N=NNN=N,1
ON=NN=NC(O)(O)N1C(O)=NC1(O)O,1
O=NN=NNC(O)(O)N1C(O)=NC1(O)O,1
O=NNN=NC(O)(O)N1C(O)=NC1(O)O,1
N=NN=NOC(O)(O)N1C(O)=NC1(O)O,1
N=NON=NC(O)(O)N1C(O)=NC1(O)O,1
N=C1OC(O)(O)N1C(O)(O)N=NN=NO,1
N=C1OC(O)(O)N1C(O)(O)NN=NN=O,1
N=C1OC(O)(O)N1C(O)(O)N=NNN=O,1
N=NN=NOC(O)(O)N1C(=N)OC1(O)O,1
NC(O)(N=NN=C=O)N1N(O)OC1(O)O,1
NC1(N)N=C(OC(O)(O)ON=NN=O)O1,1
NC1(N)N=C(OC(O)(O)N=NON=O)O1,1
NC1(N)OC(=NC(O)(O)ON=NN=O)O1,1
NC1(N)OC(=NC(O)(O)N=NON=O)O1,1
NC(O)(N=NN=NO)OC1=NC(O)(O)O1,1
NC(O)(NN=NN=O)OC1=NC(O)(O)O1,1
NC(O)(N=NNN=O)OC1=NC(O)(O)O1,1
N=NN=NOC(N)(O)OC1=NC(O)(O)O1,1
N=NON=NC(N)(O)OC1=NC(O)(O)O1,1
NC(O)(ON=NN=O)OC1=NC(O)(O)N1,1
NC(O)(N=NON=O)OC1=NC(O)(O)N1,1
NC(O)(N=NN=NO)N=C1OC(O)(O)O1,1
NC(O)(N=C1OC(O)(O)O1)NN=NN=O,1
NC(O)(N=NNN=O)N=C1OC(O)(O)O1,1
NN1OC(O)(O)N1C(O)(O)N=C=NN=O,1
N=NON=NC(N)(O)N=C1OC(O)(O)O1,1
NC(O)(NC1=NC(O)(O)O1)ON=NN=O,1
NC(O)(N=C1NC(O)(O)O1)ON=NN=O,1
NC(O)(N=NON=O)NC1=NC(O)(O)O1,1
NC(O)(N=NON=O)N=C1NC(O)(O)O1,1
NC1(O)N=C(OC(N)(O)ON=NN=O)O1,1
NC(O)(N=NON=O)OC1=NC(N)(O)O1,1
NC(O)(N=C1OC(N)(O)O1)ON=NN=O,1
NC(O)(N=NON=O)N=C1OC(N)(O)O1,1
NC(N)(ON=NN=O)OC1=NC(O)(O)O1,1
NC(N)(N=NON=O)OC1=NC(O)(O)O1,1
NC(N)(N=C1OC(O)(O)O1)ON=NN=O,1
NC(N)(N=NON=O)N=C1OC(O)(O)O1,1
N=NN=C=NC(O)(O)N1N(O)OC1(O)O,1
O=NN=C=NC(O)(O)N1N(O)NC1(O)O,1
N=NN=NOC(N)(O)N=C1OC(O)(O)O1,1
N=NN(N=O)C(O)(O)N=C1OC(N)(O)O1,1
N=NN(N=O)C(O)(O)OC1=NC(N)(O)O1,1
NC1(O)NC(=NC(O)(O)N(N=O)N=O)O1,1
NC1(O)N=C(NC(O)(O)N(N=O)N=O)O1,1
NC1(O)N=C(OC(O)(O)N(N=O)N=O)N1,1
NC1(O)OC(=NC(N)(O)N(N=O)N=O)O1,1
NC1(O)N=C(OC(N)(O)N(N=O)N=O)O1,1
NC1(N)OC(=NC(O)(O)N(N=O)N=O)O1,1
NC1(N)N=C(OC(O)(O)N(N=O)N=O)O1,1
N#CN(N=N)C(O)(O)N1N(O)OC1(O)O,1
N#CN(N=O)C(O)(O)N1N(O)NC1(O)O,1
N#CN(N=O)C(O)(O)N1N(N)OC1(O)O,1
N#CN(N=O)C(N)(O)N1N(O)OC1(O)O,1
N#CN(N=O)C(O)(O)N1N(O)OC1(N)O,1
N#CN(N=N)C1(O)ON(O)OC(N)(O)O1,1
N=NN(N=O)C(O)(O)N1C(O)=NC1(O)O,1
N=NN(N=O)C(O)(O)N1C(=N)OC1(O)O,1
NC1=NC(O)(O)N1C(O)(O)N(N=O)N=O,1
N=C1NC(O)(O)N1C(O)(O)N(N=O)N=O,1
