Fragment,Count
N#CN=NC(=NC(O)(O)OO)NN(O)O,1
[3*]OC(N)(OC(=N)N=N)N(O)N=O,1
NNC(O)(O)OC(O)=NC(=O)N=NN=O,1
[3*]OC(O)(N[5*])N(N)N=N,1
[4*]C(O)(NN(N)O)C(=O)N=O,1
[4*]C([4*])(N)C(=N)N=O,1
[3*]OC(O)(NN(O)N=O)N(N)C#N,1
[5*]NC(N)(O)N=NN=O,1
N#COON(O)N(C(=O)O)C(N)(N)N=O,1
[13*]C1(N=O)N=NNO1,1
[4*]C([4*])(O)C(=O)C#N,1
N#CC(O)(O)N(C(=O)O)N(O)N=NON,1
[3*]OC(O)(O)NN=NO,1
[4*]C(O)(N=NN=N)C(=O)C(=O)O,1
[13*]C1(N=N)NN1N=O,1
NN(O)OC(=NN=C=O)OC(N)(O)N=O,1
[13*]C1(N=N)ON1N=N,1
N=C(OC(O)=NN=NN)OC(O)(O)N=O,1
[13*]C1(N=O)ON(NC(N)(O)O)O1,1
[3*]OC(N=NN=O)=NN(O)O,1
[13*]C1(N=NN=O)N=C(NC(O)(O)O)N1,1
[3*]OC(=NON=O)NN(O)O,1
[3*]ON(N=NNO)O[3*],1
C=C(O)ON(N=NN=N)OC(O)(O)N=O,1
[13*]C1OC(N=N)(N=NN=O)O1,1
[13*]C1(N=N)OC(=N)N1C(N)(O)O,1
[3*]OC(=N)N=NNN,1
N#CONC1(N=O)ON(N)N1C(O)(O)O,1
[3*]OC(O)=NN=NOC(O)(O)N=N,1
NC(=NC(=O)O)ONN=NC(O)(O)N=O,1
[4*]C1(C#N)ON(O)N1C(N)(O)O,1
N#CNOC(=N)OC(N)(N=O)ON(O)O,1
[1*]C(=O)N=NNNC(O)(O)N=O,1
[3*]OON=NC(N)(O)N=O,1
N=C(N)OC(=N)OON=NC(O)(O)N=O,1
[3*]OON=NC(N)=NN(O)O,1
[13*]C1(C#N)ON(O)N1C(N)(O)O,1
N=C1OC(N=O)(NON=O)N1C(N)(O)O,1
NN(O)ON(N=C=C=O)NC(O)(O)N=O,1
N=NC(N=C=C=O)(NN(O)O)ON(O)O,1
[4*]C(C=O)(N=NC#N)NN(O)O,1
N=C=NOC(O)(O)N1N(O)OC1(N)N=O,1
N=NC1(N)ON(O)N1C(O)(O)ON=C=O,1
[13*]C1(O)N=NN1N,1
[13*]C1(N)N=NC1=N,1
[3*]ON(O)OC(O)(O)N=O,1
NN1OC(O)(O)N(N=C=O)C(N)(N=O)O1,1
N#CN(O)C1(O)ON(O)N1C(O)(O)N=N,1
N=C(N=O)C1(N)ON(O)N1C(O)(O)N=O,1
NC1(N=O)C(=O)N=NC(O)(O)N1N(O)O,1
N=NN(O)C1(O)N=C(OC(O)(O)N=O)N1,1
N=NN=NC1(O)OC(O)(N=O)NC1(O)O,1
[3*]ONN=NN(O)O,1
OC(O)=NC(O)(O)N=NC1(O)N=NNO1,1
[13*]C1(O)N=NC(O)(NOC#N)O1,1
[13*]C1(O)N=NC([13*])(O)O1,1
N=NC(O)(O)ON(N=O)C1(N)NC(=O)O1,1
[13*]C1(O)N=NC(N)(NON=O)N1,1
[13*]C1(O)OOC(O)(N=NN=O)O1,1
NC(O)(N=O)ON(N=O)C1(N)N=C(O)O1,1
[13*]C1(O)OOC(N)(N=NN=O)O1,1
[8*]C(N)(O)N=NN=O,1
N=NN=NC1(N)OOC(O)(N=C(O)O)O1,1
N=NONC1(O)N=NC(O)(O)OC(=O)N1,1
NC(O)(N=O)N(O)N=NC1(O)N=C(O)O1,1
N=NONC1(O)N=NC(O)(O)OC(=N)O1,1
[13*]C1(O)N=NN(O)C(O)(C#N)N1,1
[13*]C1(O)OC1(N)N=NN=O,1
NC1(N=NN=O)NC(O)(NO)OC(=O)O1,1
[3*]OC(O)(N=NC#N)NN,1
[13*]C1(O)NC(=N)OC(O)(N=O)O1,1
[4*]C(N)(C#N)N=C(O)ON(O)O,1
NNN=NC1(O)NC(O)(N=O)OC(=O)O1,1
N#COOC(O)(N=N)NC(=N)ON(O)O,1
NON=NC1(O)NC(O)(N=O)NC(=O)O1,1
N=NC1(N)OC(=O)OC(O)(NN=NO)O1,1
N=NC1(N)OC(=O)OC(N)(N=NOO)O1,1
[3*]ONC#N,1
[3*]OC(N=N)(N[5*])ON=NN,1
[3*]OC(N=O)(ONN=N)OC(=N)N,1
[3*]OC(N=O)(N=C(O)O)NNN=O,1
NC1(N=O)N=C(OC(N)(O)ON=NO)O1,1
N=NOOC(N=O)(N=C(O)O)NC(=N)O,1
[4*]C([4*])(C#N)N=NOO,1
[5*]N1C([13*])(N)OC1(N)N=O,1
NC(O)=NC1(O)NC(O)(N=O)N1ON=O,1
NN(O)OC(N=O)(N=NC=O)N=C(O)O,1
N=NC1(O)NC(O)(N=C(O)O)N1ON=O,1
[13*]C1(O)OC(O)(N=O)N1N=NN,1
[5*]NC(N=O)(NN=C=O)NN(O)O,1
NC(O)(ON=C=O)ON1NC(O)(N=O)N1,1
N#CC1(O)ON(OC(N)(N)ONN=O)O1,1
N=NC1(O)ON(NC(O)(O)N=C=NO)O1,1
[4*]C(CC(=N)O)(N=O)N=NN=O,1
N=NC1(O)N=C(NC(O)(O)NON=O)O1,1
[5*]NC(N=N)(OOC#N)ON(O)O,1
[5*]NC(N=N)(N[5*])OON=N,1
[3*]ON=NO[3*],1
[13*]C1(O)NC(=NC(N)(O)N=N)O1,1
[13*]C1(N)OC(=N)N1C(N)(O)N=O,1
NC(O)(N=O)NN=C=NC1(O)ON(O)O1,1
N=C1OC(O)(N=NNO)N1C(O)(O)N=O,1
NON=NC1(O)N=C(O)N1C(O)(O)N=O,1
[10*]N1C(=O)OC1(O)N=NON,1
N=C1C(O)(N=NN=O)NN(O)OC1(O)O,1
[3*]ON(C#N)C(O)(O)NN(O)O,1
NC1(N=NC(O)(O)NNN=O)OC(=O)O1,1
[3*]OOC(N)(O)N=NN=N,1
[3*]OC(O)(N[5*])N(O)N=N,1
[3*]OC(N)(O)N1N=NC(O)(N=O)N1,1
[13*]C1(O)N=NC(=O)C(N)(N=O)N1,1
NN(N=O)C1(O)NC(O)(N=O)N=C(O)O1,1
N=NOOC(N)(N)N=NC1(O)OC(=O)O1,1
NN(N=O)C1(O)N=C(O)OC(N)(N=O)O1,1
N=NC1(N)N=C(O)OC(O)(N(O)N=O)O1,1
NC(O)(N=NC1(O)NC(=O)N1)OON=O,1
[13*]C1(O)N=NC(N)(N)N=NOO1,1
N#CC1(O)OC(O)(N(O)N=O)N1N(N)O,1
N=C(O)N1C(O)(N=O)OC1(O)N(N)N=O,1
N#CN(O)C(N)(O)ON1OC(O)(N=N)O1,1
NC1(O)C(=O)N=NC(O)(N=O)N1N(O)O,1
N=NC1(O)N=C(OC(N)(O)N(O)N=O)O1,1
N=C1OC(O)(N=O)N=NN(N)C(O)(O)O1,1
N=NC1(O)N=NC(=N)C(O)(O)ON(O)O1,1
N#CN(O)C(O)(O)N1N(O)OC1(O)N=N,1
N#CN(O)C1(O)NN(O)NC(O)(N=O)O1,1
[5*]NC(O)(N=O)N(O)N=O,1
N=C1NC(O)(N=NN=O)ONC(O)(O)O1,1
[3*]OC(O)(N=O)N(O)C#N,1
[13*]C1(O)N=NN(C(O)(O)N=O)O1,1
N#CN(N)C(O)(O)N=NC1(O)ON(O)O1,1
NC1(N)OOC(O)(N=NN=O)N=C(O)O1,1
NC(O)(N=NC1(O)NN(O)O1)C(=O)N=O,1
NC1(O)N=NC(O)(N=C(O)O)ON1N=O,1
[13*]C1(O)N=NC(O)(O)N(C#N)O1,1
NC1(N)OOC(O)(N=NN=O)NC(=O)O1,1
NC1(O)N=NC(O)(NN=NO)OC(=O)O1,1
[13*]C1(N)N=NC(O)(O)OC(=N)O1,1
N=C(O)N1C(O)(O)OOC1(N)N=NN=O,1
[13*]C1(N=O)N=NNN1,1
[13*]C1(O)N=C=NO1,1
N=NNN(C(O)(O)N=N)C1(O)OC(=O)O1,1
[3*]ON(O)OC(N)(N)N=O,1
NOC(O)(O)OC(O)=NC1(O)N=NN=N1,1
N=NC(N)(O)N(N=NO)C1(O)OC(=O)O1,1
[5*]N(C(=N)O)C(O)(O)N=N,1
N#CC(O)(O)N(NN=N)C1(O)ON(O)O1,1
N#CNNC1(N)ON(OC(O)(O)N=O)O1,1
O=C1C(O)(O)N=NN=NC1(O)NN(O)O,1
O=NC(O)(O)NON=NC1(O)NC(=O)N1,1
N=NC(O)(O)NN1OC(O)(N=CN=O)O1,1
N=NC(O)(O)ON=C=NC1(N)ON(O)O1,1
[13*]C1(O)N=C(NC(O)(O)N=N)N1,1
[3*]ONN=NC(N)(O)C#N,1
[3*]OC(N)(O)N1NC1(O)N=NN=O,1
NC(O)=NC1(NN=NO)OC(O)(N=O)O1,1
N=C(N)OC(O)=NC(O)(N=O)N(O)N=O,1
[13*]C1(N=NN=O)N=C(O)N1,1
N#CN(O)C(O)(N=O)NN(O)OC(=N)O,1
[3*]ON(N)NC(O)(N=O)C(=N)N=O,1
[13*]C1(N=NN=O)NC(=N)N1,1
[5*]NC(O)(O)NO,1
[13*]C1(N=NN=N)OC(=O)O1,1
[13*]C1(NN=NN)OC(=O)O1,1
N=C(O)ON(O)NC(N)(N=O)C(=O)N=O,1
[4*]C1([13*])ON(N)O1,1
[6*]C(=O)N=N,1
NC1(O)OC(N=NN=O)(NN(O)O)C1=O,1
[13*]C1(O)N=C(N)OC(O)(N=NN=O)N1,1
[13*]C1(NN(O)O)N=NC1=O,1
NN(NC(=O)O)NC(O)(N=O)C(=O)N=O,1
N#CC1(NN(O)O)ON(N=O)C(N)(O)O1,1
[4*]C(N)(N=O)C(=O)N=N,1
[3*]OC(N)(O)N(N)N=N,1
[13*]C1(N=O)OC(=O)O1,1
[13*]C1(N=N)N=NC(=O)C(N)(O)O1,1
[4*]C(O)(N=O)C(=N)C#N,1
[3*]OC(N)(N=O)NOC#N,1
[5*]NC(O)(N=N)N=NOO,1
[3*]OC(O)(N=O)N=NC=N,1
[4*]C(O)(C=NN=N)N=N,1
[5*]NC(O)(N=O)ONN=N,1
[3*]OC(O)(N=O)NNN=N,1
[13*]C1(N=NN=O)OC(O)(O)C1=N,1
C=C(N=NN=O)OC(N)(N=O)ON(O)O,1
NC1(N)OOC(N=NN=O)(N=C(O)O)O1,1
[4*]C(N)(C#N)N=C(O)NON=O,1
[13*]C1(C(=N)N=O)N=NC(N)(O)O1,1
[3*]OC(O)(ON)ON(O)N=NC#N,1
C=C(O)OC(O)(N=N)ON(O)N=NN=O,1
NC(N=O)(N=C(O)O)NN(O)ON=C=O,1
N=C(O)OC(N)(N=O)ON(O)NN=C=O,1
O=NC(O)(N=NN=NC(O)O)N=C(O)O,1
[4*]C1(C(=N)N=O)N=NC(N)(O)O1,1
O=CN=NC1(N=NC(O)(O)O)NN(O)O1,1
[13*]C1(N=NC(O)(O)O)NC(=O)O1,1
N=C(O)N=NNOC(O)(N=O)OC(=N)O,1
[3*]OC(N)=NC(N)(N=O)N(O)N=O,1
[13*]C1(N=C(N)O)N=NOO1,1
[13*]C1(N=C(O)O)NN=NO1,1
[3*]ON(N=O)C(O)(N=N)N[5*],1
[13*]C1([13*])N=NNN1,1
[4*]C(N)(N=O)C(N=O)=NN(O)O,1
[13*]C1(O)OC([13*])(N=NC#N)O1,1
N=NC(=O)C(O)(N=O)N(C(N)=O)N(O)O,1
NC(=O)C(N(O)O)C(O)(N=O)N=NN=O,1
N=C=C=NC(O)(N=O)N(N(O)O)N(O)O,1
[13*]C1(N=NN=O)OC(O)(N=N)O1,1
[3*]ON(C)O,1
N=C(O)OC(O)=NC(O)(N=O)N(N)N=O,1
[13*]C1(NNN=N)OC(O)(C#N)O1,1
[5*]NC(N)(N=O)N(O)N=O,1
[13*]C1([13*])N=NNO1,1
[5*]NC(O)(O)N(ON=N)C1(O)N=N1,1
N#CC1(O)N=NONC(O)(NN(O)O)O1,1
[3*]OC(O)=NC(N)(N=O)OON=N,1
[13*]C1(O)C=NN=NC(O)(N=N)O1,1
[13*]C1(O)N=NOOC(N)(N=O)O1,1
[13*]C1(O)N=NOOC(O)(N=N)O1,1
NC1=NC(O)(N=O)N=NONC(O)(O)O1,1
[3*]OC(=N)OC(N)(N=O)NON=N,1
N=NC1(O)NC(=O)OC(N)(O)N=NOO1,1
N=NC1(O)NN=NOC(O)(O)N=C(O)O1,1
N=NOOC(O)(N=O)NC(=N)OC(=N)O,1
N#CC1(O)ON(O)NC(N)(NON=O)O1,1
O=NN=NC1(O)CN(O)NC(O)(N=O)O1,1
[3*]OC(O)(N=N)N=NNO,1
[3*]OC(O)(N=O)NON=N,1
NC1(N=O)NN(O)OC(O)(C=NN=O)O1,1
[5*]NC(O)(N=O)NON=O,1
[4*]C(O)(C#N)N=NON,1
[4*]C(O)(C#N)NNN=O,1
N=NC1(N)ON(O)OC(O)(N=NC=O)O1,1
N#CN=NC(O)(N=O)ON(O)NC(O)O,1
NC1(N=CN=O)ON(O)NC(O)(N=O)O1,1
N=NC1(O)NC(O)(N=CN=O)ON(O)O1,1
N=NONC1(O)NC(O)(N=O)OC(=N)O1,1
[3*]ON(O)NC([4*])(O)C#N,1
[13*]C1(O)OC(=N)NC(N)(N=O)O1,1
N#COOC(O)(N=O)ON(N)N=C(N)O,1
O=NC1(O)NC(O)(N=NNO)N=C(O)O1,1
O=CC1(O)NC(O)(N=NN=O)NN(O)O1,1
[3*]OC(N)(N=N)ONN=O,1
N#COOC(O)(N=N)ON1OC(N)(N)O1,1
CC1(O)ON(OC(O)(N=N)N=NN=O)O1,1
O=NONC(O)(N=O)NC1=NC(O)(O)N1,1
NC1(N)N=C(OC(O)(N=O)ONN=O)O1,1
[13*]C1OC(O)(O)O1,1
[5*]NC(O)(N=N)N=NN=O,1
N=NC(O)(N=NOO)N=C1OC(N)(O)O1,1
N=NC(O)(N=NON)N=C1OC(O)(O)O1,1
[4*]C(O)(N=N)C(=O)N=O,1
[8*]C(O)(N=O)N=NN=O,1
[13*]C1N(O)NC1(O)O,1
NN1OC(O)(O)N1C(O)(C=NN=O)N=O,1
[3*]OC(O)=NC(O)(N=O)N=NNN,1
[3*]OC(N)(N=N)OON=N,1
N=NN=CC(O)(N=O)N1N(O)OC1(O)O,1
[8*]C(O)(N=O)N=NOO,1
N#CC1(O)ON(O)NC(O)(O)NN1N=O,1
N#CC1(O)NN(O)OC(O)(O)ON1N=N,1
N=NC1=NC(O)(O)ON(O)OC1(O)N=N,1
[3*]OC(O)(NN(O)O)ON=C=O,1
[3*]OC(O)(N=NN=N)N[5*],1
[3*]OC(O)(N=NN=O)OC(N)O,1
[3*]ON(C)OC(O)(O)N=NN=O,1
[3*]OC(O)=NC(O)(O)OON=N,1
N=C(O)NC(=N)OC(O)(N=O)N=NOO,1
N#COOC(N)(O)N(N(O)O)C1(O)N=N1,1
[5*]NC(O)=NC(O)(N=O)NNN=O,1
[5*]N(C(=N)O)C(O)(O)N=NN=O,1
[5*]NC(N)(N=O)ONN=O,1
[13*]C1(N)NN1N=C(N=O)N=O,1
[13*]C1(O)NN1ON(C#N)N=O,1
[13*]C1(O)N=NN(C#N)ON1O,1
N#CN1NN(C(O)(O)O)C(O)(O)N=NO1,1
O=NNC(N=O)=NN1C(O)(O)NC1(O)O,1
N#CON1N=NC(O)(O)N1NC(O)(O)O,1
N=C=NN1N=NC(N)(O)OC(O)(O)OO1,1
O=NC(N=O)=NN(O)C1(O)NC(O)(O)N1,1
[6*]C(=O)NN(N=N)N=O,1
NC(=O)N=C(N)OOC(O)(O)N=NN=O,1
NC1(O)N=NN(N=O)N=C1OC(O)(O)O,1
NC(O)(O)N=NC(O)(O)C(=O)n1nno1,1
N#CN1OON1C(N)(O)N=NC(O)(O)O,1
NC(O)(N=NC1=NN=N1)OOC(O)(O)O,1
[8*]C(O)(O)OC(O)(O)N=O,1
[9*]n1cnn1N=N,1
[9*]n1nnn1N=N,1
[4*]C([8*])(O)C=O,1
[9*]n1nc(N=N)o1,1
N=NN1N=NC(O)(O)OC(O)(O)C(O)=N1,1
NC1(O)N=NN(N=O)ON=C1C(O)(O)O,1
NC1(N)ON=C(N=O)N=NOC(O)(O)O1,1
NC1(N)ON=NC(N=O)=NOC(O)(O)O1,1
N=NN1N=CC(O)(O)OC(O)(O)N=NO1,1
[13*]C1(O)N=NNN(N=N)C1=O,1
[13*]C1(O)ON=NN(N=O)C1=N,1
N=NC(=NO)ON=NC1(N)OC(O)(O)O1,1
NC1(N=NNC(N=O)=NO)OC(O)(O)O1,1
NC1(O)OC(O)(N=NN=C(N=O)NO)O1,1
NC1(O)OC(N)(NON(N=O)N=C=O)O1,1
[3*]OOON(C#N)N=O,1
[13*]C1(N)ON1N(C#N)N=NO,1
[13*]C1(O)N=NN(NN=O)C1=O,1
[13*]C1(O)C=NN(N=N)ON=N1,1
[13*]C1(N)N=CN(N=O)ON=N1,1
NC1(O)OC(O)(NN=C(N=O)N=NO)O1,1
NN=NC(N=O)=NNC1(O)OC(O)(O)O1,1
[3*]ON=C(N=O)NN=N,1
[3*]OON(N=N)N=C=O,1
N=CN(N=O)N=NNC1(O)OC(O)(O)O1,1
O=NN1CC(O)(O)N=NOC(O)(O)N=N1,1
NC(O)(ON=O)ON1N=CC(O)(O)N=N1,1
[13*]C1(N)ON(N=O)N(O)C(N)(O)O1,1
[13*]C1(N)NC(N)(O)C(=O)N(N=O)O1,1
[13*]C1(N)NN(N=O)C(=O)C(O)(O)N1,1
[13*]C1(O)OC(O)(N(N)C(=N)N=N)O1,1
[13*]C1(O)NC(O)(N(O)C(=N)N=N)O1,1
[13*]C1(O)NN(N(N)C#N)C(O)(O)O1,1
N=C(N(O)N=NC1(O)N=NO1)C(O)(O)O,1
[8*]C(O)(N=O)NC(O)(O)O,1
[10*]N1OC(O)(NN=O)N=NC1=O,1
[13*]C1(O)ON(C#N)N1O,1
N#CN(O)N(O)C1(O)ON=NC(N)(O)O1,1
[13*]C1(O)NN(C#N)N1O,1
[13*]C1(O)NN(N=N)C1=O,1
[5*]NC(N=O)N=O,1
N#CN(NC1(O)NC(O)(O)N1N=O)OO,1
[13*]C1(O)CN=NC(O)(O)N1,1
N#CN(N=O)NC1(O)NONC(O)(O)O1,1
O=NNC1(O)N=NN(O)C(=O)C(O)(O)N1,1
O=NC(O)(O)N(NC(O)(O)O)N1N=C=N1,1
O=NC(O)(O)OC(O)(O)N=Cn1nn[nH]1,1
[14*]c1nn(N=O)o1,1
[4*]C([8*])(O)O,1
N=NN1OC(O)(O)ON=NC(O)(O)C1=N,1
N#CN(O)N1NC(O)(O)N(N=O)C1(O)O,1
NC1(N)ON=NC(O)(O)N(C(=O)N=O)O1,1
NC1(O)ON=NC(O)(O)N=NC(=O)N1O,1
NC1(O)N=NOC(O)(O)C(=O)N(O)N=N1,1
NC1(O)NN=C(N=O)OC(O)(O)N=NO1,1
O=NC(=O)NNC(O)(O)N1N=NC1(O)O,1
O=NC(=O)N=NC(O)(O)N1NNC1(O)O,1
N=NOC(O)(O)ON1C(N=O)=NC1(N)O,1
[4*]C([8*])(N)O,1
[13*]C1N=NC1(O)O,1
NC1(O)N=C=NC(O)(O)N1N(N=O)OO,1
NC1(O)ON=NC(O)(O)N1N(C=O)N=O,1
N#CN(N=O)N1C(O)(O)NONC1(O)O,1
N=NN1N=NC(O)(O)C(N=O)C(O)(O)O1,1
NC1(O)ON(N=O)N=NC(O)(O)C1N=O,1
NC(O)(NN=O)C(=O)N1N=NC(O)(O)O1,1
NONC(O)(N=C=O)OC(N)(N=O)N=O,1
[4*]C([4*])(C#N)N(O)C(N)(O)O,1
NOC(N)(O)NC(N=O)(N=C=O)ON=O,1
[5*]NC(NN)(ON=O)ON=O,1
[4*]C([4*])(C=N)NN=O,1
[4*]C(C#N)(NN=N)NN=O,1
[3*]OC(NO)(NN=O)ON=O,1
[3*]OC(N=O)(N=NN)ON=O,1
[5*]NC(N=O)(NN=N)ON=O,1
NC1(O)N=NN(N=NOC(O)(O)O)C1=O,1
N#CNC(N=O)(NOC(N)(O)O)ON=O,1
N=C=NC(N=O)(NOC(O)(O)O)ON=N,1
N=C=NC(N=NC(O)(O)O)(OO)ON=N,1
N#COC(N=N)(N=NC(N)(O)O)OOO,1
[4*]C([4*])(N=N)C(=O)O,1
[4*]C(N=O)(NN=O)C(N)=O,1
N=C=NC(N=O)(N=NC(O)(O)O)N(O)O,1
N=NC(N=O)(N=NO)C(=NO)C(O)(O)O,1
[4*]C(C=O)(N=O)N(N=N)C(O)(O)O,1
NOC(N=C=O)(N=NO)N=NC(O)(O)O,1
[4*]C(C)(N)N=NC(O)(N=O)ON=O,1
N=NC(O)(N=O)N(N=O)C(N)(O)OC=O,1
N#CC(O)(N=O)N(NO)C(O)(O)ON=N,1
C=NNC(O)(O)N(N=O)C(O)(N=O)N=O,1
N#CNC(O)(O)ON=NC(N)(N=O)OO,1
NC(O)(C=NO)N=NOC(O)(N=O)N=O,1
N#CC(N)(N=N)NOOC(O)(O)ON=O,1
[4*]C(O)(C#N)N=N,1
[3*]OOOC(N)(O)N=NO,1
[5*]NC(O)(N=NO)ON=N,1
N=NC(O)(NO)OC(N)(N=C=O)ON=O,1
N#COC(O)(NC(O)(N=N)NO)ON=O,1
N=NOC(O)(NC=O)OC(O)(N=N)N=O,1
NC(N=O)(N=O)NC(O)(NN=O)OC=O,1
N#CNC(O)(NN=N)OC(O)(N=O)OO,1
[5*]NC(O)(ON=O)ON=O,1
[4*]C(C)(N=N)N=O,1
[4*]C(N)(C=O)N=N,1
[3*]OC(O)(ON=N)ON=O,1
[3*]ON=NC(O)(O)OON,1
NC(N=O)(N=O)N(N=O)C(N)(O)C(=O)O,1
[4*]C(O)(NN=N)C(=N)O,1
N=C(OC(N=O)(N=O)ON=O)C(N)(N)O,1
N=C=NC(N=N)(N=O)OC(O)(O)N(O)O,1
[3*]OC(N=N)(N=N)ON=O,1
[4*]C(O)(O)C(N)=O,1
[3*]OC(N)(O)N(O)O,1
[13*]C1(O)N(N)N(C#N)N1N=O,1
N#CN1N(N=O)N(NC(O)(O)O)C1(O)O,1
N#COC(N=O)(N=O)ONOC(N)(N)O,1
O=NN1N=NNC(O)(O)N=C1C(O)(O)O,1
O=NNN1N=NC(O)(O)NC(O)(O)C1=O,1
N#CN(N(N=O)OO)C1(O)NC(O)(O)N1,1
N#CN(N=N)N(ON)C1(O)OC(O)(O)O1,1
O=NN1C=NC(O)(O)N=NN1C(O)(O)O,1
N#CN1OOC(N)(O)OC(O)(O)N1N=N,1
NC1(O)N=NC(N(N=O)C(O)(O)O)=NO1,1
NC1(O)N=C1N(N(N=O)N=O)C(O)(O)O,1
N=NN(N=N)N1C(=O)C(O)(O)OC1(O)O,1
NC(O)(O)N=C1N(N=O)ON=NC1(O)O,1
NC(O)(O)N=C=NC(N=O)(NO)ON=O,1
CC(O)(O)NN=NC(N=O)(N=O)ON=O,1
N#CNC(N=N)(N=O)OC(O)(O)ONO,1
N#CNC(N=O)(NC(O)(O)NN=O)OO,1
N#CNC(N=O)(N=O)NC(O)(O)ONO,1
N=NC(N=O)(N=C=O)NC(O)(O)NOO,1
N#COC(N)(O)OC(N=O)(N=O)NNO,1
N=C=NC(N)(O)OC(N=O)(NO)ON=O,1
[4*]C(C=O)(N=N)N=NN,1
N=NC(O)(N=O)OC(=N)C(O)(O)N=NO,1
C=NOC(N=O)(N=O)OC(N)(O)ON=N,1
[4*]C(C=O)(N=O)N=NO,1
N=C=NC(O)(O)OC(N=N)(N=O)OON,1
[4*]C(C#N)(N=O)NON,1
[1*]C(=O)C([4*])(N=N)N=N,1
N#CC(N=O)(NN=O)N(O)OC(N)(O)O,1
[5*]NC(O)(O)N=NO,1
N=NC(N)(N=C(O)C(O)(O)N=O)ON=O,1
[3*]OC(O)(N=O)N(O)O,1
N=C=NC(O)(O)N(O)OC(O)(N=N)N=O,1
[4*]C([4*])(C=N)N=O,1
[6*]C(N)=O,1
[13*]C1(NN(N=N)N=O)OC(O)(O)O1,1
[13*]C1(N=NN(O)N=O)N=C1O,1
[13*]C1(N=NN(O)N=O)N=C1N,1
NC1(O)N(C(=O)N=O)N1C(O)(O)N=NO,1
NC(O)(N=C=O)N1N(N(O)N=O)C1(O)O,1
N=NOC(O)(O)N=C1N=NC(O)(O)N1O,1
N=C1N(OC(O)(O)N=NO)N=NC1(O)O,1
N=NOC(O)(O)ON1C(=N)N=NC1(O)O,1
N=NN(C(O)(O)O)C1(N)N=C(N=O)OO1,1
NC1=NN(C(O)(O)ON=O)C(O)(O)N=N1,1
NC(O)(N=CN1N=NC(O)(O)O1)ON=O,1
N=NC(=O)N(OC(N)(O)O)C1(O)N=NO1,1
NN(C(=O)N=NC(O)(O)O)C1(O)N=NO1,1
N=C=NC1(N)ON(N=O)N1OC(O)(O)O,1
[13*]C1(O)ON(C#N)N1OC(N)(O)O,1
[5*]NC(N=NC(O)(O)O)=NO,1
O=CN(N=NC(O)(O)O)NC1(O)N=NO1,1
NN=NC1(O)OC(O)(O)NN1C(=O)N=O,1
O=C1N=NC(O)(O)NNOC(O)(O)N=N1,1
[13*]C1(NN=O)ON1C(=N)N=O,1
[13*]C1([13*])ON1N(O)C#N,1
[13*]C1(NN=O)N=NN(O)C1=O,1
[13*]C1(N=NC(=O)N=O)NON1,1
[13*]C1(N=NO)NN=C(N=O)O1,1
[13*]C1(N=NO)NN=C(N=O)N1,1
[13*]C1(N=C=O)N=NN(ON)O1,1
[13*]C1(N=C=O)ONN(N=N)O1,1
[13*]C1([13*])NN(N=O)OO1,1
[13*]C1(N=C=O)N=NN(O)ON1,1
[13*]C1(C=NN)N=NN(N=O)O1,1
[4*]C1(C=NN)N=NN(N=O)O1,1
N=NC(=O)NNC1(NN=O)OC(O)(O)O1,1
[13*]C1(N=NC(O)N=O)NC(O)(O)N1,1
NC(N=O)=NNC1(N=NO)OC(O)(O)O1,1
N=NN(O)N=CC1(N=NO)OC(O)(O)O1,1
[13*]C1(C=NN(N)N=O)NC(O)(O)O1,1
[4*]C1(C=NN(N)N=O)NC(O)(O)O1,1
[13*]C1(N=NN(O)C#N)OC(N)(N)O1,1
[13*]C1([13*])N=NN(C#N)N1,1
O=NNC1(O)N=NC(N=NC(O)(O)O)O1,1
O=NNC1(O)N=C(N=NC(O)(O)O)NO1,1
[13*]C1(N)N=NC(=N)OOC(N)(O)O1,1
N=C=NC1(O)NON(O)N=NC(O)(O)O1,1
NN1N=NC(N)(N=C=O)OC(O)(O)OO1,1
[13*]C1(O)OON(O)N=NC(N)(N)O1,1
ON=NC1(O)N=NC(O)=NN1C(O)(O)O,1
[3*]OC(O)(O)N=C(N=O)N=O,1
[13*]C1(N)ON1N,1
[13*]C1(N)OC(O)(O)ON1C(=N)N=O,1
NC1(O)OC(O)(NN(N=O)N=O)NC1=O,1
[13*]C1(O)NC(O)(O)N(N)O1,1
N=C1OC(N)(N=NN(O)N=O)OC1(O)O,1
[13*]C1(N)N=NN(N=O)O1,1
N=NN(C(=O)N(O)C(=O)N=O)C(N)(O)O,1
N=NC(=O)C(=N)N(O)N(N=O)C(O)(O)O,1
[1*]C(=O)N(O)N(O)N=O,1
N=NN(C(=O)C(=O)N(N)N=O)C(O)(O)O,1
NN(C(=O)N=O)C(=NC(O)(O)O)NN=O,1
[13*]C1(N)OC(=N)C(O)(O)O1,1
O=C=NC1(O)NC(O)(O)NN1N(O)N=O,1
N#CN(O)N1NC(O)(O)OC1(O)N=NO,1
[13*]C1(O)OC(N)(O)N=C1N(N)N=O,1
[1*]C(=O)N=NC(O)(O)N[5*],1
[3*]OC(O)(O)N=NC(O)N=O,1
[5*]NC(O)(O)OON(O)N=N,1
[13*]C1(N)NC(=NO)N=NC(O)(O)O1,1
