SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
COCC=C1OO1,102.031694052,3,0,0.436,True,False,"['[3*]OC', '[4*]CC=C1OO1']"
COC=CC1OO1,102.031694052,3,0,0.4343999999999999,True,False,['COC=CC1OO1']
COCOC=1OC1,102.031694052,3,0,0.436,True,False,['COCOC1=CO1']
CC=COC1OO1,102.031694052,3,0,0.782,True,False,"['[3*]OC=CC', '[13*]C1OO1']"
C=CCOC1OO1,102.031694052,3,0,0.4343999999999999,True,False,"['[3*]O[3*]', '[4*]CC=C', '[13*]C1OO1']"
OOCC=C1OC1,102.031694052,3,1,0.3900999999999999,True,False,"['[4*]CC[7*]', '[7*]C1CO1', '[3*]OO']"
OOCCC=1OC1,102.031694052,3,1,0.7376999999999999,True,False,"['[4*]CCC1=CO1', '[3*]OO']"
OOC=CC1OC1,102.031694052,3,1,0.3884999999999999,True,False,['OOC=CC1CO1']
OCCC=C1OO1,102.031694052,3,1,0.1719999999999999,True,False,['OCCC=C1OO1']
OCC=CC1OO1,102.031694052,3,1,-0.1772,True,False,"['[7*]CCO', '[13*]C1OO1', '[7*]C[8*]']"
OC=CCC1OO1,102.031694052,3,1,0.7361,True,False,"['[8*]CC=CO', '[13*]C1OO1']"
O=CCCC1OO1,102.031694052,3,0,0.2533999999999999,True,False,"['[8*]CCC=O', '[13*]C1OO1']"
OCCOC=1OC1,102.031694052,3,1,-0.1755999999999999,True,False,"['[4*]CCO', '[3*]OC1=CO1']"
OC=COC1OC1,102.031694052,3,1,0.3884999999999999,True,False,"['[13*]C1CO1', '[3*]OC=CO']"
O=CCOC1OC1,102.031694052,3,0,-0.4417999999999999,True,False,"['[13*]C1CO1', '[4*]CC=O', '[3*]O[3*]']"
COOOC1=CC1,102.031694052,3,0,0.7836,True,False,['COOOC1=CC1']
COOOC1C=C1,102.031694052,3,0,0.4344,True,False,"['[3*]OOOC', '[15*]C1C=C1']"
OOOCC1=CC1,102.031694052,3,1,0.7377,True,False,"['[3*]OOO', '[4*]CC1=CC1']"
OOOC=C1CC1,102.031694052,3,1,1.0853,True,False,['OOOC=C1CC1']
OOOCC1C=C1,102.031694052,3,1,0.5935999999999999,True,False,"['[3*]OOO', '[4*]C[8*]', '[15*]C1C=C1']"
OCOOC1=CC1,102.031694052,3,1,0.172,True,False,['OCOOC1=CC1']
OCOOC1C=C1,102.031694052,3,1,-0.1772,True,False,"['[3*]OOCO', '[15*]C1C=C1']"
O=COOC1CC1,102.031694052,3,0,0.2534,True,False,"['[15*]C1CC1', '[3*]OOC=O']"
COOC=C1OC1,102.031694052,3,0,0.436,True,False,['COOC=C1CO1']
COOCC=1OC1,102.031694052,3,0,0.436,True,False,"['[3*]OOC', '[4*]CC1=CO1']"
CCOC=C1OO1,102.031694052,3,0,0.7836,True,False,"['[3*]OC=C1OO1', '[4*]CC']"
C=COCC1OO1,102.031694052,3,0,0.4343999999999999,True,False,"['[3*]OC=C', '[4*]C[8*]', '[13*]C1OO1']"
CCOOC=1OC1,102.031694052,3,0,0.7836,True,False,"['[4*]CC', '[3*]OOC1=CO1']"
C=COOC1OC1,102.031694052,3,0,0.4343999999999999,True,False,"['[13*]C1CO1', '[3*]OOC=C']"
OCOC=C1OC1,102.031694052,3,1,-0.1755999999999999,True,False,['OCOC=C1CO1']
OCOCC=1OC1,102.031694052,3,1,-0.1755999999999999,True,False,"['[3*]OCO', '[4*]CC1=CO1']"
O=COCC1OC1,102.031694052,3,0,-0.4417999999999999,True,False,"['[13*]C1CO1', '[4*]C[8*]', '[3*]OC=O']"
OC1=C(C1O)OC,102.031694052,3,2,-0.2231,True,False,['COC1=C(O)C1O']
O=C1C(C1O)OC,102.031694052,3,1,-1.055,True,False,"['[15*]C1C(=O)C1O', '[3*]OC']"
OC=1C(C1O)OC,102.031694052,3,2,0.3425999999999999,True,False,"['[15*]C1C(O)=C1O', '[3*]OC']"
CC1=C(C1O)OO,102.031694052,3,2,0.1245,True,False,['CC1=C(OO)C1O']
CC1C(=C1O)OO,102.031694052,3,2,0.8953,True,False,['CC1C(O)=C1OO']
C=C1C(C1O)OO,102.031694052,3,2,-0.2247000000000001,True,False,"['[15*]C1C(=C)C1O', '[3*]OO']"
CC=1C(C1O)OO,102.031694052,3,2,0.6901999999999999,True,False,"['[15*]C1C(C)=C1O', '[3*]OO']"
CC1C(C1=O)OO,102.031694052,3,1,0.0633999999999999,True,False,"['[15*]C1C(=O)C1C', '[3*]OO']"
OC1=C(C1O)CO,102.031694052,3,3,-0.8347000000000002,True,False,['OCC1=C(O)C1O']
OC1C(C1O)=CO,102.031694052,3,3,-0.8363,True,False,['OC=C1C(O)C1O']
O=C1C(C1O)CO,102.031694052,3,2,-1.4615,True,False,"['[15*]C1C(=O)C1O', '[8*]CO']"
OC=1C(C1O)CO,102.031694052,3,3,-0.0639,True,False,"['[8*]CO', '[15*]C1C(O)=C1O']"
OC1C(C1O)C=O,102.031694052,3,2,-1.4631000000000003,True,False,['O=CC1C(O)C1O']
COC12OC2CO1,102.031694052,3,0,-0.2844,True,False,"['[13*]C12OCC1O2', '[3*]OC']"
OOC12CC2CO1,102.031694052,3,1,0.2224,True,False,"['[15*]C12CC1CO2', '[13*]C12CC1CO2', '[3*]OO']"
OOC12OC2CC1,102.031694052,3,1,0.3648999999999999,True,False,"['[13*]C12CCC1O2', '[3*]OO', '[15*]C12CCC1O2']"
OCC12OC2CO1,102.031694052,3,1,-0.8960000000000001,True,False,"['[13*]C12OCC1O2', '[8*]CO']"
COC12CC2OO1,102.031694052,3,0,0.0631999999999999,True,False,"['[15*]C12CC1OO2', '[13*]C12CC1OO2', '[3*]OC']"
COC12OC2OC1,102.031694052,3,0,-0.2844,True,False,"['[15*]C12COC1O2', '[13*]C12COC1O2', '[3*]OC']"
CCC12OC2OO1,102.031694052,3,0,0.4107999999999999,True,False,"['[8*]CC', '[13*]C12OOC1O2']"
OOC12CC2OC1,102.031694052,3,1,0.0173,True,False,"['[15*]C12COC1C2', '[3*]OO']"
OCC12CC2OO1,102.031694052,3,1,-0.5484,True,False,"['[8*]CO', '[15*]C12CC1OO2', '[13*]C12CC1OO2']"
OCC12OC2OC1,102.031694052,3,1,-0.8960000000000001,True,False,"['[15*]C12COC1O2', '[8*]CO', '[13*]C12COC1O2']"
CC1C2(OC1)OO2,102.031694052,3,0,0.2683,True,False,['CC1COC12OO2']
OC1C2(CC1)OO2,102.031694052,3,1,-0.2008000000000001,True,False,['OC1CCC12OO2']
OC1C2(OC1)OC2,102.031694052,3,1,-0.8960000000000001,True,False,['OC1COC12CO2']
OC1C2(OO1)CC2,102.031694052,3,1,-0.2008000000000001,True,False,['OC1OOC12CC2']
CC1C2(CO1)OO2,102.031694052,3,0,0.0631999999999999,True,False,['CC1OCC12OO2']
CC1C2(OO1)OC2,102.031694052,3,0,0.0631999999999999,True,False,['CC1OOC12CO2']
OC1C2(CO1)OC2,102.031694052,3,1,-0.8960000000000001,True,False,['OC1OCC12CO2']
OCC1C2(C1)OO2,102.031694052,3,1,-0.3432999999999999,True,False,"['[8*]CO', '[15*]C1CC12OO2']"
CCC1C2(O1)OO2,102.031694052,3,0,0.4107999999999999,True,False,"['[8*]CC', '[13*]C1OC12OO2']"
OCC1C2(O1)OC2,102.031694052,3,1,-0.8960000000000001,True,False,"['[8*]CO', '[13*]C1OC12CO2']"
OOC1C2(O1)CC2,102.031694052,3,1,0.3648999999999999,True,False,"['[13*]C1OC12CC2', '[3*]OO']"
COC1C2(C1)OO2,102.031694052,3,0,0.0632,True,False,"['[3*]OC', '[15*]C1CC12OO2']"
OOC1C2(C1)OC2,102.031694052,3,1,0.0172999999999998,True,False,"['[15*]C1CC12CO2', '[3*]OO']"
COC1C2(O1)OC2,102.031694052,3,0,-0.2844,True,False,"['[3*]OC', '[13*]C1OC12CO2']"
C1CCC2(O1)OO2,102.031694052,3,0,0.4124,True,False,['C1COC2(C1)OO2']
C1COC2(O1)OC2,102.031694052,3,0,-0.2827999999999999,True,False,['C1COC2(CO2)O1']
O1OCC2(O1)CC2,102.031694052,3,0,0.4124,True,False,['C1CC12COOO2']
C1OOC2(O1)CC2,102.031694052,3,0,0.4124,True,False,['C1OOC2(CC2)O1']
O1OCC2(C1)OC2,102.031694052,3,0,-0.2827999999999999,True,False,['C1OOCC12CO2']
C1OCC2(C1)OO2,102.031694052,3,0,0.0648,True,False,['C1CC2(CO1)OO2']
C1OOC2(C1)OC2,102.031694052,3,0,0.0647999999999999,True,False,['C1CC2(CO2)OO1']
C1OCC2(O1)OC2,102.031694052,3,0,-0.2827999999999999,True,False,['C1OCC2(CO2)O1']
OC1C2(OC)C1O2,102.031694052,3,1,-0.8976000000000002,True,False,"['[15*]C12OC1C2O', '[13*]C12OC1C2O', '[3*]OC']"
CC1C2(OO)C1O2,102.031694052,3,1,0.2207999999999999,True,False,"['[15*]C12OC1C2C', '[13*]C12OC1C2C', '[3*]OO']"
OC1C2(OO)C1C2,102.031694052,3,2,-0.3907999999999998,True,False,"['[15*]C12CC1C2O', '[3*]OO']"
OC1C2(CO)C1O2,102.031694052,3,2,-1.5092,True,False,"['[15*]C12OC1C2O', '[8*]CO', '[13*]C12OC1C2O']"
CC1C2(C1O)OO2,102.031694052,3,1,-0.3449,True,False,['CC1C(O)C12OO2']
OC1C2(C1O)OC2,102.031694052,3,2,-1.5092000000000003,True,False,['OC1C(O)C12CO2']
OC1(OO)C2CC12,102.031694052,3,2,-0.1856999999999999,True,False,"['[15*]C1(O)C2CC21', '[3*]OO']"
OC1(OC)C2OC12,102.031694052,3,1,-0.8976000000000002,True,False,"['[3*]OC', '[15*]C1(O)C2OC21']"
CC1(OO)C2OC12,102.031694052,3,1,0.0156999999999999,True,False,"['[4*]C1(C)C2OC21', '[15*]C1(C)C2OC21', '[3*]OO']"
OC1(CO)C2OC12,102.031694052,3,2,-1.5092,True,False,"['[8*]CO', '[15*]C1(O)C2OC21']"
OC1(C2CC2)OO1,102.031694052,3,1,0.0042999999999999,True,False,"['[15*]C1CC1', '[13*]C1(O)OO1']"
OC1(C2OO2)CC1,102.031694052,3,1,-0.2008000000000001,True,False,"['[13*]C1OO1', '[15*]C1(O)CC1']"
CC1(C2OC2)OO1,102.031694052,3,0,0.0631999999999999,True,False,['CC1(C2CO2)OO1']
OC1(C2OC2)OC1,102.031694052,3,1,-0.8960000000000001,True,False,['OC1(C2CO2)CO1']
CC1(C2OO2)OC1,102.031694052,3,0,0.0631999999999999,True,False,['CC1(C2OO2)CO1']
O1C2OC(C1)OC2,102.031694052,3,0,-0.2844,True,False,['C1OC2COC1O2']
C1C2OC(C1)OO2,102.031694052,3,0,0.4107999999999999,True,False,['C1CC2OOC1O2']
C1C2CC(O1)OO2,102.031694052,3,0,0.0632,True,False,['C1OC2CC1OO2']
C1C2OC(O1)OC2,102.031694052,3,0,-0.2844,True,False,['C1OC2OCC1O2']
OC1C(O)C2OC12,102.031694052,3,2,-1.5108,True,False,['OC1C(O)C2OC12']
C1C(OC2OO2)C1,102.031694052,3,0,0.4107999999999999,True,False,"['[15*]C1CC1', '[13*]C1OO1', '[3*]O[3*]']"
C1C(CC2OO2)O1,102.031694052,3,0,0.0632,True,False,"['[13*]C1CO1', '[13*]C1OO1', '[8*]C[8*]']"
C1C(OC2OC2)O1,102.031694052,3,0,-0.2844,True,False,"['[13*]C1CO1', '[3*]O[3*]']"
C1OC=COOC1,102.031694052,3,0,0.436,True,False,['C1=COOCCO1']
C1C=COOOC1,102.031694052,3,0,0.7836,True,False,['C1=COOOCC1']
C1=CCOOOC1,102.031694052,3,0,0.436,True,False,['C1=CCOOOC1']
C1C=COCOO1,102.031694052,3,0,0.4359999999999999,True,False,['C1=COCOOC1']
C1=CCOCOO1,102.031694052,3,0,0.4359999999999999,True,False,['C1=COOCOC1']
C=1OCOCOC1,102.031694052,3,0,0.4359999999999999,True,False,['C1=COCOCO1']
OC1C2OCC2O1,102.031694052,3,1,-0.8976000000000002,True,False,['OC1OC2COC12']
OC1C2OOC2C1,102.031694052,3,1,-0.55,True,False,['OC1CC2OOC12']
CC1C2OOC2O1,102.031694052,3,0,0.0615999999999998,True,False,['CC1OC2OOC12']
OC1C2COC2O1,102.031694052,3,1,-0.6925000000000001,True,False,['OC1OC2OCC12']
OCC1C2OC2O1,102.031694052,3,1,-0.8976000000000002,True,False,"['[8*]CO', '[13*]C1OC2OC12']"
OOC1C2OC2C1,102.031694052,3,1,0.0156999999999998,True,False,"['[15*]C1CC2OC12', '[3*]OO']"
OOC1C2CC2O1,102.031694052,3,1,0.2208,True,False,"['[13*]C1OC2CC12', '[3*]OO']"
COC1C2OC2O1,102.031694052,3,0,-0.286,True,False,"['[13*]C1OC2OC12', '[3*]OC']"
C12C(OCCO1)O2,102.031694052,3,0,-0.2844,True,False,['C1COC2OC2O1']
C12C(COOC1)O2,102.031694052,3,0,-0.2844,True,False,['C1OOCC2OC12']
C12C(OOCC1)O2,102.031694052,3,0,0.0631999999999999,True,False,['C1CC2OC2OO1']
C12C(COOO1)C2,102.031694052,3,0,0.2683,True,False,['C1OOOC2CC12']
C12C(OOCO1)C2,102.031694052,3,0,0.0631999999999999,True,False,['C1OOC2CC2O1']
C12C(COCO1)O2,102.031694052,3,0,-0.2844,True,False,['C1OCC2OC2O1']
O1OC2C(CC2)O1,102.031694052,3,0,0.4108,True,False,['C1CC2OOOC12']
O1CC2C(OO2)C1,102.031694052,3,0,-0.2844,True,False,['C1OCC2OOC12']
O1CC2C(CO2)O1,102.031694052,3,0,-0.2844,True,False,['C1OOC2COC12']
O1OC2C(CO2)C1,102.031694052,3,0,-0.0793,True,False,['C1OOC2OCC12']
C1OC2C(OO2)C1,102.031694052,3,0,0.0632,True,False,['C1CC2OOC2O1']
C1OC2C(CO2)O1,102.031694052,3,0,-0.2844,True,False,['C1OC2COC2O1']
OOC1C2C1C2O,102.031694052,3,2,-0.5348999999999999,True,False,"['[15*]C1C2C(O)C12', '[3*]OO']"
OC1C2C1OCO2,102.031694052,3,1,-0.8976000000000002,True,False,['OC1C2OCOC12']
CC1C2C1OOO2,102.031694052,3,0,0.2666999999999999,True,False,['CC1C2OOOC12']
OC1C2C1COO2,102.031694052,3,1,-0.6925000000000001,True,False,['OC1C2COOC12']
COC1C2OOC12,102.031694052,3,0,-0.286,True,False,"['[3*]OC', '[15*]C1C2OOC12']"
OOC1C2COC12,102.031694052,3,1,-0.1268,True,False,"['[15*]C1C2COC12', '[3*]OO']"
OCC1C2OOC12,102.031694052,3,1,-0.6925000000000001,True,False,"['[8*]CO', '[15*]C1C2OOC12']"
OC1C2C1OC2O,102.031694052,3,2,-1.3057000000000003,True,False,['OC1OC2C(O)C12']
OC1C2C(OC1)O2,102.031694052,3,1,-0.8976000000000002,True,False,['OC1COC2OC12']
CC1C2C(OO1)O2,102.031694052,3,0,0.0615999999999999,True,False,['CC1OOC2OC12']
OC1C2C(OO1)C2,102.031694052,3,1,-0.3449,True,False,['OC1OOC2CC12']
OC1C2C(CO1)O2,102.031694052,3,1,-0.8976000000000002,True,False,['OC1OCC2OC12']
OC1C2OOC1C2,102.031694052,3,1,-0.55,True,False,['OC1C2CC1OO2']
OC1C2OCC1O2,102.031694052,3,1,-0.8976000000000002,True,False,['OC1C2COC1O2']
CC1C2OOC1O2,102.031694052,3,0,0.2666999999999999,True,False,['CC1C2OOC1O2']
OOC1C2OC1C2,102.031694052,3,1,0.0156999999999998,True,False,"['[15*]C1C2CC1O2', '[3*]OO']"
COC1C2OC1O2,102.031694052,3,0,-0.286,True,False,"['[15*]C1C2OC1O2', '[3*]OC']"
OCC1C2OC1O2,102.031694052,3,1,-0.6925000000000001,True,False,"['[8*]CO', '[15*]C1C2OC1O2']"
O1C(C2COC2)O1,102.031694052,3,0,-0.0793,True,False,"['[13*]C1OO1', '[15*]C1COC1']"
O1C(C2OCC2)O1,102.031694052,3,0,0.0631999999999999,True,False,['C1CC(C2OO2)O1']
C1C(C2OOC2)O1,102.031694052,3,0,-0.2844,True,False,['C1OC1C1COO1']
C1C(C2OOO2)C1,102.031694052,3,0,0.6158999999999999,True,False,"['[15*]C1CC1', '[13*]C1OOO1']"
C1C(C2OCO2)O1,102.031694052,3,0,-0.2844,True,False,['C1OC(C2CO2)O1']
OCOC1C2OC12,102.031694052,3,1,-0.8976000000000002,True,False,"['[15*]C1C2OC12', '[3*]OCO']"
OOOC1C2CC12,102.031694052,3,1,0.4259,True,False,"['[3*]OOO', '[15*]C1C2CC12']"
COOC1C2OC12,102.031694052,3,0,-0.286,True,False,"['[15*]C1C2OC12', '[3*]OOC']"
OOCC1C2OC12,102.031694052,3,1,-0.1268,True,False,"['[15*]C1C2OC12', '[4*]C[8*]', '[3*]OO']"
OC1C(C2OC2)O1,102.031694052,3,1,-0.8976000000000002,True,False,['OC1OC1C1CO1']
CC1C(C2OO2)O1,102.031694052,3,0,0.0615999999999999,True,False,['CC1OC1C1OO1']
OC1C(C2OO2)C1,102.031694052,3,1,-0.3449,True,False,"['[13*]C1OO1', '[15*]C1CC1O']"
OC(O)C1C2OC12,102.031694052,3,2,-1.3057000000000003,True,False,"['[15*]C1C2OC12', '[8*]C(O)O']"
