SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
O=NN(C(=N)NC(=O)N=NO)C(O)(O)O,222.034881912,8,6,-1.95623,True,False,"['[5*]NC(=N)N(N=O)C(O)(O)O', '[1*]C(=O)N=NO']"
N#CN(N(O)OC(=N)ON=O)C(N)(O)O,222.034881912,12,5,-2.50535,True,False,['N#CN(N(O)OC(=N)ON=O)C(N)(O)O']
N#CN(C(N)=NN(O)ON=O)C(O)(O)O,222.034881912,10,5,-3.10842,True,False,['N#CN(C(N)=NN(O)ON=O)C(O)(O)O']
O=NOC(=O)OC(=O)NN=NC(N)(O)N,222.034881912,11,4,-1.5812000000000004,True,False,"['[1*]C([1*])=O', '[3*]O[3*]', '[1*]C(=O)NN=NC(N)(N)O', '[3*]ON=O']"
O=NOC(=NC(=O)ON=N)OC(N)(O)N,222.034881912,11,4,-1.3394300000000006,True,False,"['[1*]C(=O)N=C(ON=O)OC(N)(N)O', '[3*]ON=N']"
O=NNN(NC(=O)N=C=O)OC(N)(O)O,222.034881912,9,5,-3.079,True,False,['NC(O)(O)ON(NN=O)NC(=O)N=C=O']
O=NON(N=C(N)OC#N)NC(O)(O)O,222.034881912,11,5,-3.27842,True,False,['N#COC(N)=NN(NC(O)(O)O)ON=O']
N=NNN(OC(=N)OC#N)OC(O)(O)O,222.034881912,11,6,-2.37718,False,False,['N#COC(=N)ON(NN=N)OC(O)(O)O']
NN=NN(OC(=O)OC#N)NC(O)(O)O,222.034881912,10,5,-2.82862,True,False,"['[1*]C([1*])=O', '[3*]OC#N', '[3*]ON(N=NN)NC(O)(O)O']"
O=NNC(ON(N)OC#N)=NC(O)(O)O,222.034881912,11,5,-3.2784199999999992,True,False,['N#CON(N)OC(=NC(O)(O)O)NN=O']
O=C=NN(ON(O)OC#N)NC(N)(O)O,222.034881912,12,5,-3.4511200000000004,True,False,['N#CON(O)ON(N=C=O)NC(N)(O)O']
O=NN(C(N)=NC(ON=O)(O)O)C(=O)N,222.034881912,9,4,-2.3429,True,False,['NC(=O)N(N=O)C(N)=NC(O)(O)ON=O']
O=NOC(N(N=NC(O)=N)C(=O)O)(O)N,222.034881912,8,5,-0.9133299999999998,True,False,['N=C(O)N=NN(C(=O)O)C(N)(O)ON=O']
O=NOC(NC(=O)NN=NC(=O)O)(O)N,222.034881912,8,5,-1.4089,True,False,"['[1*]C(=O)NN=NC(=O)O', '[5*]NC(N)(O)ON=O']"
O=NNC(NC(=O)ON=NC(O)=N)(O)O,222.034881912,8,6,-1.56053,True,False,"['[3*]ON=NC(=N)O', '[1*]C([1*])=O', '[5*]NC(O)(O)NN=O']"
ON=NC(NC(O)=NN=NC(=O)O)(O)O,222.034881912,6,6,-1.0275,True,False,['O=C(O)N=NN=C(O)NC(O)(O)N=NO']
O=C=NC(ON(O)N=NNC(=O)O)(O)N,222.034881912,9,5,-1.9429000000000003,True,False,['NC(O)(N=C=O)ON(O)N=NNC(=O)O']
N#COC(NN(O)ON=NC(O)=N)(O)O,222.034881912,10,6,-1.93265,True,False,['N#COC(O)(O)NN(O)ON=NC(=N)O']
N=C=NC(ON(O)N=NOC(=O)N)(O)O,222.034881912,10,5,-1.66473,True,False,"['[1*]C(N)=O', '[3*]ON=NN(O)OC(O)(O)N=C=N']"
N=NOC(OC(=O)N=C=NN(O)O)(O)N,222.034881912,11,5,-1.1828300000000005,True,False,"['[1*]C(=O)N=C=NN(O)O', '[3*]OC(N)(O)ON=N']"
N=NOC(=N)OC(N(N=O)C(=O)O)(O)N,222.034881912,10,5,-0.8759600000000003,True,False,['N=NOC(=N)OC(N)(O)N(N=O)C(=O)O']
O=NN=C(N)NC(N(N=O)C(=O)O)(O)O,222.034881912,7,5,-2.1706,True,False,['NC(=NN=O)NC(O)(O)N(N=O)C(=O)O']
N#CON(N)NC(N(N=O)C(=O)O)(O)O,222.034881912,10,5,-2.663319999999999,True,False,['N#CON(N)NC(O)(O)N(N=O)C(=O)O']
ON=NC(O)=NC(N(C#N)N(O)O)(O)O,222.034881912,9,6,-1.88382,True,False,['N#CN(N(O)O)C(O)(O)N=C(O)N=NO']
N=C=NN(O)OC(N(C#N)N(O)O)(O)O,222.034881912,12,6,-2.34875,False,False,['N#CN(N(O)O)C(O)(O)ON(O)N=C=N']
O=NOC(N)=NC(ON=NC(O)=N)(O)O,222.034881912,9,5,-1.5284299999999995,True,False,['N=C(O)N=NOC(O)(O)N=C(N)ON=O']
O=NN=C(O)OC(N=NNC(=O)N)(O)O,222.034881912,8,5,-1.7702,True,False,['NC(=O)NN=NC(O)(O)OC(O)=NN=O']
N=C=NC(=O)NC(N=NON(O)O)(O)O,222.034881912,10,6,-1.5762300000000002,True,False,"['[5*]NC(O)(O)N=NON(O)O', '[1*]C(=O)N=C=N']"
ON=NC(=O)NC(OC(=O)NN=O)(O)N,222.034881912,8,5,-1.4927,True,False,"['[1*]C(=O)NN=O', '[3*]OC(N)(O)N[5*]', '[1*]C(=O)N=NO']"
ON=NC(O)=NC(OC(=O)NN=O)(O)N,222.034881912,8,5,-1.2883,True,False,"['[3*]OC(N)(O)N=C(O)N=NO', '[1*]C(=O)NN=O']"
O=NNC(O)=NC(OC(O)=NN=O)(O)N,222.034881912,8,5,-1.6542999999999997,True,False,['NC(O)(N=C(O)NN=O)OC(O)=NN=O']
O=NNC(=N)OC(N=C(O)ON=N)(O)O,222.034881912,10,6,-1.3187600000000002,True,False,['N=NOC(O)=NC(O)(O)OC(=N)NN=O']
N=NN=C(N)OC(N=C(O)ON=O)(O)O,222.034881912,9,5,-1.5284300000000002,True,False,['N=NN=C(N)OC(O)(O)N=C(O)ON=O']
N=NNC(=O)NC(NC(=O)ON=O)(O)O,222.034881912,9,6,-1.76493,True,False,"['[1*]C([1*])=O', '[1*]C(=O)NN=N', '[5*]NC(O)(O)N[5*]', '[3*]ON=O']"
O=NN=C(O)NC(OC(=O)N=NN)(O)O,222.034881912,7,5,-1.7702,True,False,"['[1*]C(=O)N=NN', '[3*]OC(O)(O)NC(O)=NN=O']"
O=NOC(=O)NC(NN(O)N=C=O)(O)N,222.034881912,11,5,-2.5971,True,False,"['[1*]C([1*])=O', '[5*]NC(N)(O)NN(O)N=C=O', '[3*]ON=O']"
O=NN=C(N)OC(ON(O)OC#N)(O)N,222.034881912,10,4,-2.40312,True,False,['N#CON(O)OC(N)(O)OC(N)=NN=O']
O=NNC(=O)OC(NN(N)N=C=O)(O)O,222.034881912,11,5,-3.0789999999999997,True,False,"['[1*]C(=O)NN=O', '[3*]OC(O)(O)NN(N)N=C=O']"
O=NNC(=O)OC(NN(O)N=C=N)(O)O,222.034881912,11,6,-2.14663,False,False,"['[3*]OC(O)(O)NN(O)N=C=N', '[1*]C(=O)NN=O']"
N#COC(N)=NC(ON(O)NN=O)(O)O,222.034881912,10,5,-2.79652,True,False,['N#COC(N)=NC(O)(O)ON(O)NN=O']
O=NNC(N=C(O)N1C(N=N1)(O)O)(O)O,222.034881912,9,6,-2.954,True,False,['O=NNC(O)(O)N=C(O)N1N=NC1(O)O']
NN=NC(OC1(O)N=NN1C(=O)O)(O)O,222.034881912,9,5,-2.1108,True,False,"['[3*]OC(O)(O)N=NN', '[13*]C1(O)N=NN1C(=O)O']"
NC(=O)N1C(ON=NC(N=N1)(O)O)(O)O,222.034881912,10,5,-2.6765,True,False,['NC(=O)N1N=NC(O)(O)N=NOC1(O)O']
N=NOC(N1C(=N)OC(N=N1)(O)O)(O)O,222.034881912,11,6,-2.22506,False,False,['N=NOC(O)(O)N1N=NC(O)(O)OC1=N']
O=NN(C1=NC(N1)(O)O)C(N=NO)(O)O,222.034881912,10,6,-3.0378000000000003,True,False,['O=NN(C1=NC(O)(O)N1)C(O)(O)N=NO']
N#CN(N1OC(O1)(O)O)C(NN=N)(O)O,222.034881912,11,6,-3.40935,False,False,['N#CN(N1OC(O)(O)O1)C(O)(O)NN=N']
N=NN(C(=O)O)C1(O)OC(ON=N1)(O)N,222.034881912,10,5,-1.50773,True,False,['N=NN(C(=O)O)C1(O)N=NOC(N)(O)O1']
O=C1OC(ON=NC(N=NN1)(O)O)(O)N,222.034881912,11,5,-2.3646000000000003,True,False,['NC1(O)ON=NC(O)(O)N=NNC(=O)O1']
N=C1OC(N=NNC(N=NO1)(O)O)(O)O,222.034881912,12,6,-2.51623,False,False,['N=C1ON=NC(O)(O)NN=NC(O)(O)O1']
N=C1OC(N=NNC(ON=N1)(O)O)(O)O,222.034881912,11,6,-2.51623,False,False,['N=C1N=NOC(O)(O)NN=NC(O)(O)O1']
O=NOC(NN=NC=1OC(N1)(O)O)(O)N,222.034881912,11,5,-2.8144000000000005,True,False,['NC(O)(NN=NC1=NC(O)(O)O1)ON=O']
O=NNC(N=NN=C1OC(N1)(O)O)(O)O,222.034881912,9,6,-3.2078,True,False,['O=NNC(O)(O)N=NN=C1NC(O)(O)O1']
N#CNC(ON=NN1OC(O1)(O)N)(O)O,222.034881912,11,5,-3.30712,True,False,['N#CNC(O)(O)ON=NN1OC(N)(O)O1']
N=NOC(N=NN1C(OC1=N)(O)O)(O)O,222.034881912,11,6,-2.22506,False,False,['N=NOC(O)(O)N=NN1C(=N)OC1(O)O']
N=NN1C(NC1=NC(ON=O)(O)O)(O)O,222.03488191200003,10,6,-2.91663,True,False,['N=NN1C(=NC(O)(O)ON=O)NC1(O)O']
O=NN1C(ON1OC(OC#N)(N)N)(O)O,222.034881912,11,4,-3.31412,True,False,['N#COC(N)(N)ON1OC(O)(O)N1N=O']
O=NN1C(ON1OC(NC#N)(O)O)(O)N,222.034881912,11,5,-3.70752,True,False,['N#CNC(O)(O)ON1OC(N)(O)N1N=O']
O=NN1C(ON1NC(N=C=N)(O)O)(O)O,222.034881912,11,6,-3.41893,False,False,['N=C=NC(O)(O)NN1OC(O)(O)N1N=O']
O=NN1C(OC1=O)(N)OC(ON=N)(O)N,222.034881912,11,4,-1.7685299999999995,True,False,"['[13*]C1(N)OC(=O)N1N=O', '[3*]OC(N)(O)ON=N']"
O=NN1C(OC1=O)(N)NC(ON=N)(O)O,222.034881912,11,5,-2.16193,True,False,"['[13*]C1(N)OC(=O)N1N=O', '[5*]NC(O)(O)ON=N']"
O=NOC(N1C(N=NNC1=O)(O)N)(O)O,222.034881912,10,5,-2.765,True,False,"['[8*]C(O)(O)ON=O', '[10*]N1C(=O)NN=NC1(N)O']"
O=NOC(N=C1OC(N=NO1)(N)N)(O)O,222.034881912,12,4,-2.421,True,False,['NC1(N)N=NOC(=NC(O)(O)ON=O)O1']
O=NNC(N=C1NC(ON=N1)(O)O)(O)O,222.034881912,9,6,-3.2078,True,False,['O=NNC(O)(O)N=C1N=NOC(O)(O)N1']
O=NNC(OC1=NC(N=NN1)(O)O)(O)O,222.034881912,11,6,-3.2078,False,False,['O=NNC(O)(O)OC1=NC(O)(O)N=NN1']
N#COC(NN1OC(N=NN1)(O)O)(O)O,222.034881912,12,6,-3.70052,False,False,['N#COC(O)(O)NN1NN=NC(O)(O)O1']
O=C=NN1NC(N(N=O)C(N1)(O)O)(O)O,222.034881912,11,6,-4.2628,False,False,['O=C=NN1NC(O)(O)N(N=O)C(O)(O)N1']
O=NON1OC(N=C=NC(O1)(N)N)(O)O,222.034881912,12,4,-2.9233,True,False,['NC1(N)N=C=NC(O)(O)ON(ON=O)O1']
O=NOC1=NC(N1C(N=NO)(O)N)(O)O,222.034881912,11,5,-2.6444,True,False,['NC(O)(N=NO)N1C(ON=O)=NC1(O)O']
ON=NN1OC(N1C(OC#N)(O)N)(O)O,222.034881912,10,5,-3.13712,True,False,['N#COC(N)(O)N1N(N=NO)OC1(O)O']
O=NN(C=1OC(ON=O)(O)N1)C(N)(O)N,222.034881912,11,4,-2.821400000000001,True,False,"['[13*]C1(O)N=C(N(N=O)C(N)(N)O)O1', '[3*]ON=O']"
ON=NC1(O)NC(N(N=N1)C(=O)O)(O)O,222.034881912,9,6,-2.0223,True,False,['O=C(O)N1N=NC(O)(N=NO)NC1(O)O']
O=NN1C(OC(NN=O)(O)OC1=N)(O)N,222.034881912,10,5,-2.611730000000001,True,False,['N=C1OC(O)(NN=O)OC(N)(O)N1N=O']
O=NN1C(OC(NN=O)(O)N=C1O)(O)N,222.034881912,9,5,-2.6491,True,False,['NC1(O)OC(O)(NN=O)N=C(O)N1N=O']
O=NN1C(OC(N=NO)(O)N=C1O)(O)N,222.034881912,9,5,-2.0787000000000004,True,False,['NC1(O)OC(O)(N=NO)N=C(O)N1N=O']
N=NN(C(=O)O)C1(O)OC(N=NO)(O)N1,222.034881912,9,6,-1.4192300000000002,True,False,['N=NN(C(=O)O)C1(O)NC(O)(N=NO)O1']
N=NN(N(O)O)C1(O)OC(OC#N)(O)N1,222.034881912,11,6,-2.4455500000000003,False,False,"['[13*]C1(O)NC(O)(N(N=N)N(O)O)O1', '[3*]OC#N']"
N=NOC1(N)OC(ON=NC(O)(O)O)=N1,222.034881912,12,5,-2.12283,True,False,"['[3*]ON=N', '[13*]C1(N)N=C(ON=NC(O)(O)O)O1']"
N=NNC1(N)OC(N=NOC(=O)O1)(O)O,222.034881912,11,5,-1.76153,True,False,['N=NNC1(N)OC(=O)ON=NC(O)(O)O1']
ON=NC1(O)OC(N=NOC(=O)O1)(N)N,222.034881912,11,4,-1.4893,True,False,['NC1(N)N=NOC(=O)OC(O)(N=NO)O1']
N=NOC1(O)OC(N=NN=C(N)O1)(O)O,222.034881912,12,5,-2.12283,True,False,"['[3*]ON=N', '[13*]C1(O)OC(N)=NN=NC(O)(O)O1']"
N=C=NC1(O)OC(ON=NN(O)N1)(O)O,222.034881912,12,6,-2.53663,False,False,['N=C=NC1(O)NN(O)N=NOC(O)(O)O1']
O=NOC1(O)NC(N=NOC(=O)N)(O)N1,222.034881912,11,5,-2.4531,True,False,"['[3*]ON=NC1(O)NC([13*])(O)N1', '[1*]C(N)=O', '[3*]ON=O']"
O=NN1C(N(N=O)C(N)(O)O)(N)OC1=O,222.034881912,10,4,-2.772,True,False,['NC(O)(O)N(N=O)C1(N)OC(=O)N1N=O']
O=NN1C(N(N=O)C(N)(O)O)(O)N=C1O,222.034881912,9,5,-2.961,True,False,['NC(O)(O)N(N=O)C1(O)N=C(O)N1N=O']
O=NN(C(O)(O)O)C1(N)NC(=O)N=NO1,222.034881912,9,5,-2.765,True,False,['NC1(N(N=O)C(O)(O)O)NC(=O)N=NO1']
O=NN1C(ON=NC(O)(O)O)(N)OC1=N,222.034881912,11,5,-2.5232300000000003,True,False,"['[13*]C1(N)OC(=N)N1N=O', '[3*]ON=NC(O)(O)O']"
N=NN1C(NN=NC(O)(O)O)(O)OC1=O,222.034881912,10,6,-2.4668299999999994,True,False,['N=NN1C(=O)OC1(O)NN=NC(O)(O)O']
N#CON(O)OC1(O)N=NN1C(N)(O)O,222.034881912,12,5,-3.13712,True,False,"['[13*]C1(O)N=NN1C(N)(O)O', '[3*]ON(O)OC#N']"
O=C=NN1NC(ON=NC(O)(O)O)(O)N1,222.034881912,12,6,-3.8624,False,False,"['[13*]C1(O)NN(N=C=O)N1', '[3*]ON=NC(O)(O)O']"
O=NN1C(N=NN=C(O)O)(N)OC1(O)O,222.034881912,8,5,-1.9949,True,False,['NC1(N=NN=C(O)O)OC(O)(O)N1N=O']
O=NN=C(O)OC1(N)NC(N1N=O)(O)O,222.034881912,9,5,-2.649099999999999,True,False,"['[3*]OC(O)=NN=O', '[13*]C1(N)NC(O)(O)N1N=O']"
ON=NC(=O)OC1(N)OC(N1N=N)(O)O,222.034881912,9,5,-1.59153,True,False,"['[3*]O[3*]', '[13*]C1(N)OC(O)(O)N1N=N', '[1*]C(=O)N=NO']"
N=NOC(=O)OC1(O)NC(N=NO1)(O)N,222.034881912,12,5,-1.7615300000000005,True,False,"['[1*]C([1*])=O', '[3*]ON=N', '[3*]O[3*]', '[13*]C1(O)NC(N)(O)N=NO1']"
NN=NC(=O)OC1(O)OC(N=NO1)(O)N,222.034881912,10,4,-1.9712000000000005,True,False,"['[3*]O[3*]', '[1*]C(=O)N=NN', '[13*]C1(O)ON=NC(N)(O)O1']"
O=NON(O)OC1(O)NC(N=C=N1)(O)N,222.034881912,12,5,-2.8348000000000004,True,False,"['[13*]C1(O)N=C=NC(N)(O)N1', '[3*]ON(O)ON=O']"
O=NNN(N)OC1(O)OC(N=C=N1)(O)O,222.034881912,11,5,-3.3166999999999995,True,False,"['[13*]C1(O)N=C=NC(O)(O)O1', '[3*]ON(N)NN=O']"
O=C=NN(O)OC1(N)OC(N=NO1)(O)N,222.034881912,12,4,-2.5937,True,False,"['[3*]ON(O)N=C=O', '[13*]C1(N)ON=NC(N)(O)O1']"
N=C=NN(O)OC1(O)OC(N=NO1)(O)N,222.034881912,12,5,-2.143230000000001,True,False,"['[3*]ON(O)N=C=N', '[13*]C1(O)ON=NC(N)(O)O1']"
O=NOC=1OC(N1)(N)OC(N=NN)(O)O,222.034881912,11,4,-2.4210000000000003,True,False,"['[3*]OC(O)(O)N=NN', '[13*]C1(N)N=C(ON=O)O1']"
N#CON1OC(O1)(O)NC(N=NN)(O)O,222.034881912,11,5,-3.3071200000000003,True,False,"['[5*]NC(O)(O)N=NN', '[13*]C1(O)ON(OC#N)O1']"
O=NOC(=N)OC1(O)OC(ON=N)(N)N1,222.034881912,12,5,-1.6082600000000005,True,False,"['[13*]C1(N)NC([13*])(O)O1', '[3*]ON=N', '[3*]OC(=N)ON=O']"
ON=NC(=N)OC1(O)OC(ON=N)(N)O1,222.034881912,10,5,-1.0378600000000002,True,False,"['[13*]C1(N)OC([13*])(O)O1', '[3*]ON=N', '[3*]OC(=N)N=NO']"
NN=NC(=O)OC1(O)OC(N=NO)(O)N1,222.034881912,9,5,-1.8827000000000005,True,False,"['[3*]O[3*]', '[1*]C(=O)N=NN', '[13*]C1(O)NC(O)(N=NO)O1']"
N=NNC(=O)NC1(O)OC(NN=O)(O)O1,222.034881912,9,6,-2.2434300000000005,True,False,"['[13*]C1(O)OC(O)(NN=O)O1', '[1*]C(=O)NN=N', '[5*]N[5*]']"
O=NN1C(ON=N)(O)N(C1=O)C(N)(O)O,222.034881912,10,5,-2.47383,True,False,"['[8*]C(N)(O)O', '[3*]ON=N', '[10*]N1C(=O)N(N=O)C1([13*])O']"
O=NN1C(NN=O)(O)N(C1=O)C(N)(O)O,222.034881912,9,5,-3.1654,True,False,"['[8*]C(N)(O)O', '[10*]N1C(=O)N(N=O)C1(O)NN=O']"
N#CN1C(ON=O)(N)N(N1O)C(O)(O)O,222.034881912,12,5,-3.53752,True,False,"['[13*]C1(N)N(C#N)N(O)N1C(O)(O)O', '[3*]ON=O']"
O=NOC1(O)N(C(=O)N=NO1)C(N)(O)N,222.034881912,10,4,-2.3716,True,False,"['[8*]C(N)(N)O', '[10*]N1C(=O)N=NOC1([13*])O', '[3*]ON=O']"
N=NN1C(ON=O)(O)NC1=NC(O)(O)O,222.034881912,10,6,-2.91663,True,False,"['[13*]C1(O)NC(=NC(O)(O)O)N1N=N', '[3*]ON=O']"
ON=NC1(O)N=C(N=NN1)OC(O)(O)O,222.034881912,11,6,-2.6374,False,False,['ON=NC1(O)N=C(OC(O)(O)O)N=NN1']
N#CON(OC(O)(O)O)NC1(O)N=NN1,222.034881912,12,6,-3.70052,False,False,['N#CON(NC1(O)N=NN1)OC(O)(O)O']
O=NOC1=NC(ON=O)(N)N1C(N)(O)O,222.034881912,12,4,-2.8214,True,False,"['[13*]C1(N)N=C(ON=O)N1C(N)(O)O', '[3*]ON=O']"
O=C=NN1OC(NN=N)(O)N1C(O)(O)O,222.034881912,11,6,-3.57123,False,False,['N=NNC1(O)ON(N=C=O)N1C(O)(O)O']
O=NNC1(O)NC(NC(=O)ON=N1)(O)O,222.034881912,10,6,-2.8465,True,False,['O=NNC1(O)N=NOC(=O)NC(O)(O)N1']
N#COC1(O)NC(ON(N)N=NO1)(O)O,222.034881912,12,5,-3.3071199999999994,True,False,"['[13*]C1(O)NC(O)(O)ON(N)N=NO1', '[3*]OC#N']"
ON=NC(O)=NC(OC1(O)N=NN1)(O)O,222.034881912,9,6,-2.0717,True,False,"['[13*]C1(O)N=NN1', '[3*]OC(O)(O)N=C(O)N=NO']"
N=NN=C(O)N1C(N=NO)(O)OC1(O)O,222.034881912,8,6,-1.7805300000000002,True,False,['N=NN=C(O)N1C(O)(O)OC1(O)N=NO']
N=NNN(O)N1C(OC#N)(O)OC1(O)O,222.034881912,11,6,-2.92745,False,False,"['[13*]C1(O)OC(O)(O)N1N(O)NN=N', '[3*]OC#N']"
O=NOC1=NC(NN=N)(O)OC(O1)(O)N,222.034881912,11,5,-2.21133,True,False,['N=NNC1(O)N=C(ON=O)OC(N)(O)O1']
O=NOC=1OC(N=NN)(O)NC(N1)(O)O,222.034881912,11,5,-2.8144,True,False,['NN=NC1(O)NC(O)(O)N=C(ON=O)O1']
O=NN=C1OC(N=NN)(O)NC(O1)(O)O,222.034881912,10,5,-2.8144,True,False,['NN=NC1(O)NC(O)(O)OC(=NN=O)O1']
N=NN=C1OC(ON=N)(O)OC(N1)(O)O,222.034881912,10,6,-1.9131600000000004,True,False,"['[3*]ON=N', '[13*]C1(O)OC(=NN=N)NC(O)(O)O1']"
N#CNN1OC(ON=O)(O)OC(O1)(N)N,222.034881912,12,4,-3.00222,True,False,"['[13*]C1(O)ON(NC#N)OC(N)(N)O1', '[3*]ON=O']"
O=C=NN1NC(N=NN)(O)OC(O1)(O)O,222.034881912,11,5,-3.469,True,False,['NN=NC1(O)NN(N=C=O)OC(O)(O)O1']
O=NNC1(N=NN1C(=O)N)OC(O)(O)O,222.034881912,9,5,-2.765,True,False,"['[13*]C1(NN=O)N=NN1C(N)=O', '[3*]OC(O)(O)O']"
O=NOC1(OC(=O)N=NO1)OC(N)(N)N,222.034881912,11,3,-1.6663,True,False,"['[13*]C1([13*])ON=NC(=O)O1', '[3*]OC(N)(N)N', '[3*]ON=O']"
O=NOC1(OC(=N)NN=N1)NC(O)(O)O,222.034881912,11,6,-2.6047300000000004,False,False,"['[5*]NC(O)(O)O', '[13*]C1([13*])N=NNC(=N)O1', '[3*]ON=O']"
ON=NC1(N=C(N)N=NO1)OC(O)(O)O,222.034881912,11,5,-2.244,True,False,"['[13*]C1(N=NO)N=C(N)N=NO1', '[3*]OC(O)(O)O']"
ON=NC1(N=C(O)NN=N1)OC(O)(O)O,222.034881912,10,6,-2.0717000000000003,True,False,"['[13*]C1(N=NO)N=NNC(O)=N1', '[3*]OC(O)(O)O']"
N=NNC1(OC(=O)NN=N1)OC(O)(O)O,222.034881912,10,6,-2.15493,True,False,"['[13*]C1(NN=N)N=NNC(=O)O1', '[3*]OC(O)(O)O']"
O=NOC1(ON(N)N=C=N1)NC(O)(O)O,222.034881912,12,5,-3.3166999999999995,True,False,"['[13*]C1([13*])N=C=NN(N)O1', '[5*]NC(O)(O)O', '[3*]ON=O']"
O=NOC1(N=NOC(O)=N)OC(O1)(N)N,222.034881912,11,4,-1.25223,True,False,"['[13*]C1(N=NOC(=N)O)OC(N)(N)O1', '[3*]ON=O']"
N=NOC1(N=NOC(=O)O)OC(N1)(O)N,222.034881912,11,5,-1.1958300000000004,True,False,"['[1*]C(=O)O', '[3*]ON=N', '[3*]ON=NC1([13*])NC(N)(O)O1']"
O=NNC1(NN=NC(=O)O)OC(O1)(O)N,222.034881912,8,5,-1.8874,True,False,['NC1(O)OC(NN=O)(NN=NC(=O)O)O1']
O=NNC1(ON=NC(O)=N)OC(N1)(O)O,222.034881912,9,6,-2.0390300000000003,True,False,"['[3*]ON=NC(=N)O', '[13*]C1(NN=O)NC(O)(O)O1']"
O=NOC(=O)NC1(NN=O)OC(O1)(N)N,222.034881912,10,4,-2.1482,True,False,"['[13*]C1(NN=O)OC(N)(N)O1', '[1*]C([1*])=O', '[5*]N[5*]', '[3*]ON=O']"
O=NOC(=O)OC1(NN=N)OC(O1)(N)N,222.034881912,11,4,-1.45663,True,False,"['[13*]C1(NN=N)OC(N)(N)O1', '[1*]C([1*])=O', '[3*]O[3*]', '[3*]ON=O']"
O=NNC(=O)NC1(NN=O)OC(O1)(O)N,222.034881912,9,5,-2.5416000000000003,True,False,"['[13*]C1(NN=O)OC(N)(O)O1', '[1*]C(=O)NN=O', '[5*]N[5*]']"
O=NOC(N)=NC1(ON=O)NC(N1)(O)O,222.034881912,11,5,-2.9029,True,False,"['[13*]C1(N=C(N)ON=O)NC(O)(O)N1', '[3*]ON=O']"
O=NNC(=O)NC1(ON=O)NC(N1)(O)O,222.034881912,10,6,-2.935,True,False,"['[13*]C1([13*])NC(O)(O)N1', '[1*]C(=O)NN=O', '[5*]N[5*]', '[3*]ON=O']"
O=NNC(O)=NC1(ON=O)NC(N1)(O)O,222.034881912,10,6,-2.7306,True,False,"['[13*]C1(N=C(O)NN=O)NC(O)(O)N1', '[3*]ON=O']"
O=NN=C(O)OC1(NN=N)OC(N1)(O)O,222.034881912,9,6,-2.03903,True,False,"['[13*]C1(NN=N)NC(O)(O)O1', '[3*]OC(O)=NN=O']"
ON=NN(O)OC1(OC#N)OC(O1)(N)N,222.034881912,10,4,-1.9499200000000003,True,False,"['[13*]C1([13*])OC(N)(N)O1', '[3*]OC#N', '[3*]ON(O)N=NO']"
N=NON(O)NC1(NC#N)OC(O1)(O)O,222.034881912,12,6,-2.61555,False,False,"['[5*]NC#N', '[13*]C1(NN(O)ON=N)OC(O)(O)O1']"
N=C=NN(N)OC1(N=NO)OC(O1)(O)O,222.034881912,11,5,-2.1432300000000004,True,False,"['[13*]C1(N=NO)OC(O)(O)O1', '[3*]ON(N)N=C=N']"
O=NN(C(ON=O)=NC(=N)N)C(O)(O)O,222.034881912,9,5,-2.49453,True,False,['N=C(N)N=C(ON=O)N(N=O)C(O)(O)O']
N=NOC(N=NOC(N)(O)O)=NC(=O)O,222.034881912,9,5,-1.07863,True,False,['N=NOC(N=NOC(N)(O)O)=NC(=O)O']
ON=NC(ON=NC(O)(O)O)=NC(=O)N,222.034881912,8,5,-1.7655000000000003,True,False,['NC(=O)N=C(N=NO)ON=NC(O)(O)O']
O=NNC(=NN=NC(O)(O)O)N=C(O)O,222.034881912,7,6,-1.9592,True,False,['O=NNC(N=C(O)O)=NN=NC(O)(O)O']
N#COC(ON=O)=NN(N)OC(N)(O)O,222.034881912,12,4,-2.88502,True,False,['N#COC(=NN(N)OC(N)(O)O)ON=O']
N#CON(ON=O)OC(=N)OC(N)(O)N,222.034881912,12,4,-2.28195,True,False,['N#CON(ON=O)OC(=N)OC(N)(N)O']
N#CON(NN=O)OC(=O)OC(N)(O)N,222.034881912,11,4,-2.5237200000000004,True,False,"['[3*]ON(NN=O)OC#N', '[1*]C([1*])=O', '[3*]OC(N)(N)O']"
N#CON(ON=O)NC(O)=NC(N)(O)O,222.034881912,10,5,-2.71272,True,False,['N#CON(NC(O)=NC(N)(O)O)ON=O']
N=C=NN(ON=N)N=C(O)OC(O)(O)O,222.034881912,11,6,-1.73256,False,False,['N=C=NN(N=C(O)OC(O)(O)O)ON=N']
O=NN(C(=O)NN=O)C(N=C(O)O)(O)N,222.034881912,8,5,-1.6049000000000002,True,False,['NC(O)(N=C(O)O)N(N=O)C(=O)NN=O']
O=NN(C(O)=NN=O)C(NC(=O)N)(O)O,222.034881912,7,5,-2.1706,True,False,"['[1*]C(N)=O', '[5*]NC(O)(O)N(N=O)C(O)=NN=O']"
O=NN(C(O)=NC#N)C(ON(O)O)(O)N,222.034881912,10,5,-2.06082,True,False,['N#CN=C(O)N(N=O)C(N)(O)ON(O)O']
N#CN(C(=O)NN=N)C(ON(O)O)(O)O,222.034881912,10,6,-1.96705,True,False,"['[5*]N(C#N)C(O)(O)ON(O)O', '[1*]C(=O)NN=N']"
