SMILES,MW,HBA,HBD,LogP,Valid,Error
O=CCOC1OC1,102.031694052,3,0,-0.44179999999999997,True,False
COOOC1=CC1,102.03169405199999,3,0,0.7836,True,False
COOOC1C=C1,102.03169405199999,3,0,0.4344,True,False
OOOCC1=CC1,102.03169405199999,3,1,0.7377,True,False
OOOC=C1CC1,102.03169405199999,3,1,1.0853,True,False
OOOCC1C=C1,102.03169405199999,3,1,0.5935999999999999,True,False
OCOOC1=CC1,102.03169405199999,3,1,0.172,True,False
OCOOC1C=C1,102.03169405199999,3,1,-0.17720000000000002,True,False
O=COOC1CC1,102.03169405199999,3,0,0.25340000000000007,True,False
COOC=C1OC1,102.031694052,3,0,0.436,True,False
COOCC=1OC1,102.031694052,3,0,0.43600000000000005,True,False
CCOC=C1OO1,102.031694052,3,0,0.7836,True,False
C=COCC1OO1,102.031694052,3,0,0.43439999999999995,True,False
CCOOC=1OC1,102.031694052,3,0,0.7836,True,False
C=COOC1OC1,102.031694052,3,0,0.43439999999999995,True,False
OCOC=C1OC1,102.031694052,3,1,-0.17559999999999998,True,False
OCOCC=1OC1,102.031694052,3,1,-0.17559999999999998,True,False
O=COCC1OC1,102.031694052,3,0,-0.44179999999999997,True,False
OC1=C(C1O)OC,102.031694052,3,2,-0.22310000000000008,True,False
O=C1C(C1O)OC,102.031694052,3,1,-1.055,True,False
OC=1C(C1O)OC,102.031694052,3,2,0.3425999999999999,True,False
CC1=C(C1O)OO,102.031694052,3,2,0.1245,True,False
CC1C(=C1O)OO,102.031694052,3,2,0.8953,True,False
C=C1C(C1O)OO,102.031694052,3,2,-0.22470000000000018,True,False
CC=1C(C1O)OO,102.031694052,3,2,0.6901999999999999,True,False
CC1C(C1=O)OO,102.031694052,3,1,0.06339999999999996,True,False
OC1=C(C1O)CO,102.031694052,3,3,-0.8347000000000002,True,False
OC1C(C1O)=CO,102.031694052,3,3,-0.8363,True,False
O=C1C(C1O)CO,102.031694052,3,2,-1.4615,True,False
OC=1C(C1O)CO,102.031694052,3,3,-0.06390000000000001,True,False
OC1C(C1O)C=O,102.031694052,3,2,-1.4631000000000003,True,False
COC12OC2CO1,102.031694052,3,0,-0.2844,True,False
OOC12CC2CO1,102.031694052,3,1,0.2224,True,False
OOC12OC2CC1,102.03169405199999,3,1,0.36489999999999995,True,False
OCC12OC2CO1,102.031694052,3,1,-0.8960000000000001,True,False
COC12CC2OO1,102.031694052,3,0,0.06319999999999992,True,False
COC12OC2OC1,102.031694052,3,0,-0.2844,True,False
CCC12OC2OO1,102.031694052,3,0,0.41079999999999994,True,False
OOC12CC2OC1,102.031694052,3,1,0.017300000000000093,True,False
OCC12CC2OO1,102.031694052,3,1,-0.5484,True,False
OCC12OC2OC1,102.031694052,3,1,-0.8960000000000001,True,False
CC1C2(OC1)OO2,102.031694052,3,0,0.2683,True,False
OC1C2(CC1)OO2,102.031694052,3,1,-0.2008000000000001,True,False
OC1C2(OC1)OC2,102.031694052,3,1,-0.8960000000000001,True,False
OC1C2(OO1)CC2,102.031694052,3,1,-0.2008000000000001,True,False
CC1C2(CO1)OO2,102.031694052,3,0,0.06319999999999992,True,False
CC1C2(OO1)OC2,102.031694052,3,0,0.06319999999999992,True,False
OC1C2(CO1)OC2,102.031694052,3,1,-0.8960000000000001,True,False
OCC1C2(C1)OO2,102.031694052,3,1,-0.34329999999999994,True,False
CCC1C2(O1)OO2,102.031694052,3,0,0.41079999999999994,True,False
OCC1C2(O1)OC2,102.031694052,3,1,-0.8960000000000001,True,False
OOC1C2(O1)CC2,102.03169405199999,3,1,0.36489999999999995,True,False
COC1C2(C1)OO2,102.031694052,3,0,0.06320000000000003,True,False
OOC1C2(C1)OC2,102.031694052,3,1,0.01729999999999987,True,False
COC1C2(O1)OC2,102.031694052,3,0,-0.2844,True,False
C1CCC2(O1)OO2,102.031694052,3,0,0.4124,True,False
C1COC2(O1)OC2,102.031694052,3,0,-0.28279999999999994,True,False
O1OCC2(O1)CC2,102.03169405199999,3,0,0.4124,True,False
C1OOC2(O1)CC2,102.03169405199999,3,0,0.4124,True,False
O1OCC2(C1)OC2,102.031694052,3,0,-0.28279999999999994,True,False
C1OCC2(C1)OO2,102.031694052,3,0,0.06480000000000008,True,False
C1OOC2(C1)OC2,102.031694052,3,0,0.06479999999999997,True,False
C1OCC2(O1)OC2,102.031694052,3,0,-0.28279999999999994,True,False
OC1C2(OC)C1O2,102.031694052,3,1,-0.8976000000000002,True,False
CC1C2(OO)C1O2,102.031694052,3,1,0.22079999999999994,True,False
OC1C2(OO)C1C2,102.031694052,3,2,-0.3907999999999998,True,False
OC1C2(CO)C1O2,102.031694052,3,2,-1.5092,True,False
CC1C2(C1O)OO2,102.031694052,3,1,-0.34490000000000004,True,False
OC1C2(C1O)OC2,102.031694052,3,2,-1.5092000000000003,True,False
OC1(OO)C2CC12,102.03169405199999,3,2,-0.18569999999999998,True,False
OC1(OC)C2OC12,102.031694052,3,1,-0.8976000000000002,True,False
CC1(OO)C2OC12,102.031694052,3,1,0.015699999999999992,True,False
OC1(CO)C2OC12,102.031694052,3,2,-1.5092,True,False
OC1(C2CC2)OO1,102.031694052,3,1,0.0042999999999999705,True,False
OC1(C2OO2)CC1,102.031694052,3,1,-0.2008000000000001,True,False
CC1(C2OC2)OO1,102.031694052,3,0,0.06319999999999992,True,False
OC1(C2OC2)OC1,102.031694052,3,1,-0.8960000000000001,True,False
CC1(C2OO2)OC1,102.031694052,3,0,0.06319999999999992,True,False
O1C2OC(C1)OC2,102.031694052,3,0,-0.2844,True,False
C1C2OC(C1)OO2,102.031694052,3,0,0.41079999999999994,True,False
C1C2CC(O1)OO2,102.031694052,3,0,0.06320000000000003,True,False
C1C2OC(O1)OC2,102.031694052,3,0,-0.2844,True,False
OC1C(O)C2OC12,102.031694052,3,2,-1.5108000000000001,True,False
C1C(OC2OO2)C1,102.031694052,3,0,0.41079999999999994,True,False
C1C(CC2OO2)O1,102.031694052,3,0,0.06320000000000003,True,False
C1C(OC2OC2)O1,102.031694052,3,0,-0.2844,True,False
C1OC=COOC1,102.031694052,3,0,0.436,True,False
C1C=COOOC1,102.031694052,3,0,0.7836,True,False
C1=CCOOOC1,102.031694052,3,0,0.436,True,False
C1C=COCOO1,102.031694052,3,0,0.43599999999999994,True,False
C1=CCOCOO1,102.031694052,3,0,0.43599999999999994,True,False
C=1OCOCOC1,102.031694052,3,0,0.43599999999999994,True,False
OC1C2OCC2O1,102.031694052,3,1,-0.8976000000000002,True,False
OC1C2OOC2C1,102.031694052,3,1,-0.55,True,False
CC1C2OOC2O1,102.031694052,3,0,0.06159999999999988,True,False
OC1C2COC2O1,102.031694052,3,1,-0.6925000000000001,True,False
OCC1C2OC2O1,102.031694052,3,1,-0.8976000000000002,True,False
OOC1C2OC2C1,102.03169405199999,3,1,0.015699999999999825,True,False
OOC1C2CC2O1,102.031694052,3,1,0.22080000000000005,True,False
COC1C2OC2O1,102.031694052,3,0,-0.28600000000000003,True,False
C12C(OCCO1)O2,102.031694052,3,0,-0.2844,True,False
C12C(COOC1)O2,102.031694052,3,0,-0.2844,True,False
C12C(OOCC1)O2,102.031694052,3,0,0.06319999999999992,True,False
C12C(COOO1)C2,102.031694052,3,0,0.2683,True,False
C12C(OOCO1)C2,102.031694052,3,0,0.06319999999999992,True,False
C12C(COCO1)O2,102.031694052,3,0,-0.2844,True,False
O1OC2C(CC2)O1,102.031694052,3,0,0.41080000000000005,True,False
O1CC2C(OO2)C1,102.031694052,3,0,-0.2844,True,False
O1CC2C(CO2)O1,102.031694052,3,0,-0.2844,True,False
O1OC2C(CO2)C1,102.031694052,3,0,-0.07930000000000004,True,False
C1OC2C(OO2)C1,102.031694052,3,0,0.06320000000000003,True,False
C1OC2C(CO2)O1,102.031694052,3,0,-0.2844,True,False
OOC1C2C1C2O,102.031694052,3,2,-0.5348999999999999,True,False
OC1C2C1OCO2,102.031694052,3,1,-0.8976000000000002,True,False
CC1C2C1OOO2,102.031694052,3,0,0.26669999999999994,True,False
OC1C2C1COO2,102.031694052,3,1,-0.6925000000000001,True,False
COC1C2OOC12,102.031694052,3,0,-0.28600000000000003,True,False
OOC1C2COC12,102.031694052,3,1,-0.12680000000000002,True,False
OCC1C2OOC12,102.031694052,3,1,-0.6925000000000001,True,False
OC1C2C1OC2O,102.031694052,3,2,-1.3057000000000003,True,False
OC1C2C(OC1)O2,102.031694052,3,1,-0.8976000000000002,True,False
CC1C2C(OO1)O2,102.031694052,3,0,0.06159999999999999,True,False
OC1C2C(OO1)C2,102.031694052,3,1,-0.3449,True,False
OC1C2C(CO1)O2,102.031694052,3,1,-0.8976000000000002,True,False
OC1C2OOC1C2,102.031694052,3,1,-0.55,True,False
OC1C2OCC1O2,102.031694052,3,1,-0.8976000000000002,True,False
CC1C2OOC1O2,102.031694052,3,0,0.26669999999999994,True,False
OOC1C2OC1C2,102.03169405199999,3,1,0.015699999999999825,True,False
COC1C2OC1O2,102.031694052,3,0,-0.28600000000000003,True,False
OCC1C2OC1O2,102.031694052,3,1,-0.6925000000000001,True,False
O1C(C2COC2)O1,102.031694052,3,0,-0.07930000000000004,True,False
O1C(C2OCC2)O1,102.031694052,3,0,0.06319999999999992,True,False
C1C(C2OOC2)O1,102.031694052,3,0,-0.2844,True,False
C1C(C2OOO2)C1,102.031694052,3,0,0.6158999999999999,True,False
C1C(C2OCO2)O1,102.031694052,3,0,-0.2844,True,False
OCOC1C2OC12,102.031694052,3,1,-0.8976000000000002,True,False
OOOC1C2CC12,102.03169405199999,3,1,0.4259,True,False
COOC1C2OC12,102.031694052,3,0,-0.28600000000000003,True,False
OOCC1C2OC12,102.031694052,3,1,-0.12680000000000002,True,False
OC1C(C2OC2)O1,102.031694052,3,1,-0.8976000000000002,True,False
CC1C(C2OO2)O1,102.031694052,3,0,0.06159999999999999,True,False
OC1C(C2OO2)C1,102.031694052,3,1,-0.3449,True,False
OC(O)C1C2OC12,102.031694052,3,2,-1.3057000000000003,True,False
