SMILES,MW,HBA,HBD,LogP,Valid,Error
O=CN(C(ON(N)N=O)(O)O)C1(O)N=N1,222.034881912,10,4,-3.101199999999999,True,False
O=C(N=O)NC(N=NOC1(O)NN1)(O)O,222.034881912,10,6,-2.8465000000000003,True,False
OC(N=O)=NC(ON=NC1(N)OO1)(O)N,222.034881912,10,4,-1.8553000000000002,True,False
OC(N=O)=NC(N=NOC1(N)ON1)(O)O,222.034881912,10,5,-2.2487,True,False
OC(N=O)=NC(ON=NC1(O)OO1)(N)N,222.034881912,10,4,-1.8553000000000002,True,False
N=C(N=O)OC(N=NNC1(O)ON1)(O)O,222.034881912,10,6,-2.60473,True,False
NN(N=O)OC(N=C=NC1(O)OO1)(O)N,222.034881912,11,4,-2.9233000000000002,True,False
OOOC(N(C(=N)N=O)C1(O)N=N1)(O)N,222.03488191199997,10,5,-1.9575300000000002,True,False
N=NOC(NC(N=N)=NC1(O)OO1)(O)O,222.034881912,10,6,-1.91316,True,False
O=NNC(N=C(N=O)NC1(N)OO1)(O)O,222.034881912,9,5,-2.9029000000000003,True,False
O=NNC(NC(N=O)=NC1(O)OO1)(O)N,222.034881912,9,5,-2.9029,True,False
N#COC(ON(ON)OC1(O)N=N1)(O)N,222.034881912,12,4,-2.9137199999999996,True,False
N#CNC(NN(N=O)OC1(N)OO1)(O)O,222.034881912,11,5,-3.39562,True,False
O=NOC(NN(C=O)NC1(O)N=N1)(O)O,222.034881912,11,5,-3.182699999999999,True,False
N=NOC(ON(C#N)NC1(O)ON1)(O)O,222.034881912,12,6,-3.0974500000000003,False,False
O=NOC(NC(=O)OO)(N)NC1(O)N=N1,222.034881912,11,5,-1.8873999999999995,True,False
O=NOC(NC(=O)NO)(N)OC1(O)N=N1,222.034881912,10,5,-1.9711999999999996,True,False
ON=NC(N=C(O)N=O)(N)OC1(N)OO1,222.034881912,9,4,-1.3734000000000002,True,False
OONC(OC(=O)N=O)(N)OC1(N)N=N1,222.03488191199997,11,4,-1.4939999999999998,True,False
N#CNC(NN(N)N=O)(O)OC1(O)OO1,222.034881912,11,5,-3.3956199999999996,True,False
N=NOC(ON(O)N=O)(O)CC1(O)N=N1,222.034881912,11,4,-0.59873,True,False
N=NOC(CN(O)N=O)(O)OC1(O)N=N1,222.034881912,11,4,-0.9463299999999999,True,False
N=NOC(ON(N)C#N)(O)NC1(O)OO1,222.034881912,12,5,-2.70405,True,False
O=NNC(NC(=O)OOC1(N)N=N1)(O)O,222.034881912,10,5,-2.4530999999999996,True,False
O=NNC(NC(O)=NOC1(O)N=N1)(O)O,222.034881912,9,6,-2.6421,True,False
N=NOC(OC(=O)N=NC1(O)OO1)(N)N,222.034881912,11,4,-1.3681300000000003,True,False
O=C(N=O)NC(ON1C(N=N)(N)O1)(O)O,222.034881912,10,5,-2.16193,True,False
ON(N=O)OC(OC=1C(N=N)(N)N1)(O)O,222.034881912,11,5,-2.0413300000000003,True,False
ON(N=N)OC(OC=1C(N=O)(N)N1)(O)O,222.034881912,11,5,-2.0413300000000003,True,False
NN1C(N=O)(N)N=C(N=O)OC(O1)(O)O,222.034881912,12,4,-2.821399999999999,True,False
ON1C(N=O)(N)OC(N=O)=NC(N1)(O)O,222.034881912,12,5,-2.7329,True,False
NN1C(N=N)(O)ON(C#N)OC(O1)(O)O,222.034881912,12,5,-3.0159499999999997,True,False
ON1C(C#N)(O)ON(N=O)NC(O1)(O)N,222.034881912,11,5,-3.22562,True,False
ON1C(N=O)(O)N=NC(=N)OC(N1)(O)O,222.034881912,11,6,-2.43473,False,False
O=C(NC(NN(O)N=O)(O)O)C1(O)N=N1,222.034881912,10,6,-3.312399999999999,True,False
OC1(N=O)C(N=O)(N)N=NOC(O1)(O)N,222.034881912,12,4,-2.2459000000000007,True,False
OC1(N=O)C(N=O)(N)NN=NC(O1)(O)O,222.034881912,12,5,-2.6393000000000004,True,False
ON=NC1(N)OC(N=O)(O)C(N=N)(O)O1,222.034881912,11,5,-1.46583,True,False
O=NNC1(O)OC(N=O)(O)C(N=N)(O)N1,222.034881912,11,6,-2.42963,False,False
O=NOC1(N)OC(N=O)(O)C(N=O)(N)N1,222.034881912,12,4,-2.3344,True,False
O=NOC(C(=N)N1OC(O1)(N)N)(O)N=O,222.034881912,11,4,-2.2183299999999995,True,False
NN=NC(C(=N)N1OC(O1)(O)O)(O)N=O,222.034881912,10,5,-2.52323,True,False
O=NOC(C(=O)N1NC(N1)(O)O)(N)N=O,222.034881912,11,5,-3.4894,True,False
ON=NC(C(=O)N1OC(O1)(N)N)(O)N=O,222.034881912,10,4,-2.5256000000000003,True,False
O=C=NC(OO)(O)N1C(NN1N=N)(O)O,222.034881912,11,6,-3.00553,False,False
ONOC(C#N)(O)N1C(NN1N=O)(O)O,222.034881912,11,6,-3.6190199999999995,False,False
ON=NC(N=O)(O)N1C(ON1C=N)(O)O,222.034881912,10,5,-2.13503,True,False
O=NOC(C=O)(N)N1C(NN1N=O)(O)O,222.034881912,11,4,-3.1896999999999993,True,False
OOOC(N=O)(O)N1C(ON1C#N)(N)N,222.03488191199997,12,4,-2.74842,True,False
N=NOC(N=N)(N)OC1(O)OC(=NO)O1,222.034881912,12,5,-1.0378600000000002,True,False
N=NOC(N=N)(N)OC1(O)OC(N=O)O1,222.034881912,12,4,-0.7330600000000003,True,False
O=NOC(OO)(N)OC1(N)N=C(N=O)N1,222.034881912,12,4,-1.9437999999999995,True,False
O=NOC(NO)(N)NC1(O)OC(N=O)=N1,222.034881912,12,5,-2.421,True,False
O=NOC(N=O)(O)OC1(N)N=C(NO)N1,222.034881912,12,5,-2.4210000000000003,True,False
OC=NC(N=O)(N)NC1(O)ON(N=O)O1,222.034881912,10,4,-2.0375,True,False
N=C=NC(N=O)(N)OC1(O)ON(OO)N1,222.034881912,12,5,-2.1479299999999997,True,False
N=C=NC(NO)(N)OC1(O)ON(N=O)O1,222.034881912,11,5,-2.2317299999999998,True,False
N#CNC(NO)(O)OC1(O)ON(N=O)N1,222.034881912,11,6,-3.3071199999999994,False,False
O=NNC(C#N)(N)OC1(O)ON(ON)O1,222.034881912,11,4,-3.0022200000000003,True,False
O=NOC(N=N)(O)OC1(O)ON(C=N)N1,222.034881912,11,5,-1.7019600000000006,True,False
O=NCC(N=N)(O)OC1(O)ON(N=N)O1,222.034881912,11,4,-0.8251600000000001,True,False
O=NOC(C#N)(N)OC1(O)NN(OO)N1,222.034881912,12,5,-2.8299200000000004,True,False
N=NOC(C#N)(O)OC1(N)ON(OO)N1,222.034881912,12,5,-2.13835,True,False
ON=NC(C#N)(O)NC1(O)ON(NO)O1,222.034881912,11,6,-2.7367200000000005,False,False
NNOC(N=O)(O)NC1(O)ON(C#N)O1,222.034881912,12,5,-3.39562,True,False
N=NNC(N=O)(O)CC1(O)ON(N=O)O1,222.034881912,10,4,-1.16913,True,False
NOOC(N=O)(N)OC1(O)ON(C#N)N1,222.034881912,12,4,-3.0022199999999994,True,False
O=NOC(N=N)(N)NN=C1OC(O1)(O)O,222.034881912,12,5,-2.2113300000000002,True,False
ON=NC(N=N)(N)ON=C1OC(O1)(O)O,222.034881912,11,5,-1.6409300000000004,True,False
O=NOC(N=N)(O)OOC1=NC(N1)(O)N,222.034881912,12,5,-2.2113300000000002,True,False
ON=NC(N=O)(N)NOC=1OC(N1)(O)O,222.034881912,11,5,-2.3324999999999996,True,False
ON=NC(N=O)(O)NN=C1OC(O1)(O)N,222.034881912,11,5,-2.3325000000000005,True,False
O=NNC(N=O)(O)ON=C1OC(N1)(O)N,222.034881912,10,5,-2.9029000000000007,True,False
N=NNC(N=O)(O)ON=C1OC(N1)(O)O,222.03488191200003,10,6,-2.6047300000000004,True,False
O=C=NC(N=N)(N)OON1OC(O1)(O)N,222.034881912,12,4,-2.4725300000000003,True,False
N#COC(N=O)(O)NON1OC(N1)(O)N,222.034881912,12,5,-3.39562,True,False
O=NOC(C#N)(O)NON1OC(N1)(O)N,222.034881912,12,5,-3.39562,True,False
ON(O)C(N=O)(O)N1C(N=C1N=N)(O)O,222.034881912,12,6,-2.26473,False,False
ON(O)C(C#N)(O)N1C(ON1N=N)(O)O,222.034881912,11,6,-2.75745,False,False
NN(C(=O)C(O)(O)O)NC1(N=O)ON=N1,222.034881912,11,5,-3.400899999999999,True,False
ON=NC1(N=N)ON(C(=N)C(O)(O)O)O1,222.034881912,10,6,-1.74316,True,False
O=NNC1(N=N)OC(C(=O)N(O)N1)(O)O,222.034881912,10,6,-2.70933,True,False
O=NOC1(N=O)OC(C(=O)N(N)O1)(N)N,222.034881912,11,3,-2.7026000000000003,True,False
ON=NC1(C#N)OC(N(N)N(O)O)(O)O1,222.034881912,11,5,-2.17332,True,False
O=NNC1(N=O)OC(C(=O)N(O)N)(N)O1,222.034881912,10,4,-2.6141,True,False
O=NOC1(N=N)NN(C(O)=N1)C(O)(O)O,222.034881912,11,6,-2.35093,False,False
O=NOC1(N=N)ON(C(=N)O1)C(N)(O)O,222.034881912,11,5,-1.92016,True,False
ON=NC1(N=N)ON(C(=O)O1)C(N)(O)O,222.034881912,10,5,-1.5915300000000001,True,False
NN=NC1(N=O)ON(C(O)=N)C(O1)(O)O,222.034881912,9,5,-1.9575300000000002,True,False
N=NOC1(ON(O)C(=O)C(N)(O)O)N=N1,222.034881912,11,5,-2.22743,True,False
O=NOC1(OC(C(=O)N(O)N)(O)N)N=N1,222.034881912,11,4,-2.5256000000000003,True,False
NN(N)C(=O)C1(ON=N1)OC(N=O)(O)O,222.034881912,11,4,-3.007499999999999,True,False
ON=NC1(NC(=O)N1O)OC(N=N)(O)O,222.034881912,9,6,-1.5030299999999999,True,False
ON=NC1(N=C(N)N1O)OC(N=O)(O)O,222.034881912,11,5,-2.1625,True,False
O=NOC1(ON(O)C1=N)OC(N=O)(N)N,222.034881912,11,4,-1.7364300000000004,True,False
O=NOC1(NC(=O)N=O)NC(N1N)(O)O,222.034881912,10,5,-2.8535000000000004,True,False
O=NNC1(ON(O)N=N)OC(C1=N)(O)O,222.034881912,10,6,-1.8316600000000003,True,False
O=NOC1(NN(O)N=O)OC(C1=N)(O)N,222.034881912,11,5,-2.1298300000000006,True,False
O=NOC1(ON(O)N=O)NC(C1=O)(N)N,222.034881912,11,4,-2.6141000000000005,True,False
O=C(OO)NC1(ON=N1)NC(N=N)(O)O,222.034881912,11,6,-1.5892300000000001,False,False
O=C(N=O)OC1(ON=N1)NC(NN)(O)O,222.034881912,11,5,-2.4531,True,False
O=C(N=N)OC1(ONN1)NC(N=O)(O)O,222.034881912,11,6,-2.2434299999999996,False,False
ON(N=O)NC1(OC=N1)OC(N=N)(O)O,222.034881912,11,5,-1.8231300000000001,True,False
ON(C=N)NC1(ON=N1)OC(N=O)(O)O,222.034881912,11,5,-1.8231300000000001,True,False
ON=NC1(N=C(ON)N1)OC(N=O)(O)O,222.034881912,11,5,-2.3324999999999996,True,False
O=NOC1(NC(N=N)N1)OC(N=O)(O)O,222.034881912,12,5,-1.81803,True,False
N=NOC1(N=C(NO)N1)OC(N=O)(O)O,222.034881912,12,6,-2.12283,False,False
N#CNC1(ON(NO)O1)OC(N=N)(O)O,222.034881912,12,6,-2.61555,False,False
OC=NC1(ON(N=N)O1)OC(N=O)(O)N,222.034881912,10,4,-1.3459299999999998,True,False
N#COC1(NN(OO)N1)NC(N=O)(O)O,222.034881912,12,6,-3.2233199999999997,False,False
O=NOC1(ON(N=O)O1)NC(N=C)(O)N,222.034881912,11,3,-1.9915999999999996,True,False
N=NOC1(ON(N=O)N1)OC(N=C)(O)O,222.034881912,11,4,-1.6934300000000002,True,False
N=NOC1(OC(=N)N=N)OC(ON)(O)O1,222.034881912,11,5,-0.9166900000000004,True,False
N=NOC1(OC(=N)OO)OC(N=N)(N)O1,222.034881912,12,5,-0.3509900000000003,True,False
N=NOC1(OC(=O)OO)NC(N=N)(O)N1,222.034881912,12,6,-0.9861600000000004,False,False
NNOC1(OC(=O)N=O)OC(N=N)(O)N1,222.034881912,11,5,-1.8500299999999998,True,False
O=NOC1(OC(=O)ON)NC(N=O)(N)N1,222.034881912,12,4,-2.1482,True,False
NN=NC1(N=C(O)N=N)OC(OO)(O)O1,222.034881912,9,5,-0.9914299999999998,True,False
O=NNC1(NC(=O)NN)OC(N=O)(O)O1,222.034881912,9,5,-2.5415999999999994,True,False
NNNC1(OC(=O)N=N)OC(N=O)(O)O1,222.034881912,11,5,-1.8500299999999998,True,False
N=NNC1(OC(O)N=O)OC(N=O)(N)O1,222.034881912,11,4,-1.4246300000000003,True,False
ON=NC1(OC(O)=NO)NC(N=O)(O)N1,222.034881912,10,6,-1.6783000000000001,True,False
ON=NC1(OC(O)N=O)NC(N=O)(O)N1,222.034881912,11,5,-1.9392,True,False
OOOC1(N=C(O)N=N)OC(N=N)(O)N1,222.034881912,10,6,-0.7817600000000002,True,False
O=COC1(ON(N)N=O)OC(N=N)(N)O1,222.03488191199997,11,3,-1.7928300000000004,True,False
N#COC1(NN(O)OO)OC(N=N)(N)O1,222.034881912,12,5,-1.65645,True,False
O=C=NC1(NN(O)NO)OC(N=N)(O)O1,222.034881912,12,6,-2.29553,False,False
N=C=NC1(ON(O)ON)OC(N=O)(N)O1,222.034881912,12,4,-1.8383299999999996,True,False
N#COC1(ON(N)ON)OC(N=O)(O)N1,222.034881912,12,4,-3.0022199999999994,True,False
N#COC1(NN(O)N=N)OC(NO)(O)O1,222.034881912,11,6,-2.1336500000000003,False,False
O=C=NC1(NN(N)NO)OC(N=O)(O)O1,222.034881912,12,5,-3.0755999999999997,True,False
ONNC1(NN(O)N=O)OC(C#N)(O)O1,222.034881912,11,6,-2.825219999999999,False,False
N=NOC1(ON(O)C=O)NC(N=O)(O)N1,222.034881912,11,5,-2.0977300000000008,True,False
NN=NC1(ON(O)N=O)OC(C=O)(O)N1,222.034881912,10,4,-2.3074,True,False
O=NNC1(NN(N)N=O)OC(C=O)(O)O1,222.034881912,10,4,-2.8777999999999992,True,False
OOOC1(NN(O)N=N)OC(C#N)(N)O1,222.034881912,11,5,-1.65645,True,False
N#CNC1(NC(N=O)(O)O)ON1N(O)O,222.034881912,12,6,-3.1371199999999995,False,False
O=NOC1(NC(N1N)(O)O)N=NC(=O)O,222.034881912,10,5,-2.199299999999999,True,False
ON=NC1(OC(C1=O)(O)N)N=NN(O)O,222.034881912,10,5,-1.8667000000000002,True,False
N=C(O)ONC1(ON=N1)OC(N=O)(O)N,222.034881912,11,5,-1.6456300000000001,True,False
NC(=O)N=NC1(OON1)OC(N=N)(O)O,222.034881912,10,5,-1.76153,True,False
NC(=O)N=NC1(OON1)OC(N=O)(O)N,222.034881912,10,4,-2.0597,True,False
N=NOC1(OC(NN)(O)O)N=NC(=O)O1,222.034881912,11,5,-1.76153,True,False
N=NOC1(NC(N=N)(O)N)OOC(=O)O1,222.034881912,12,5,-1.1584600000000005,True,False
O=NOC1(OC(N=N)(O)N)OOC(N)=N1,222.034881912,12,4,-1.81793,True,False
O=NNC1(OC(N=N)(O)N)OOC(O)=N1,222.034881912,10,5,-1.6456300000000001,True,False
O=NNC1(OC(OO)(N)N)N=NC(=O)O1,222.034881912,10,4,-1.4940000000000002,True,False
O=NOC1(NC(N=O)(O)N)N=NC(O)O1,222.034881912,12,4,-2.0277000000000003,True,False
O=NNC1(OC(N=O)(N)N)OOC(=O)N1,222.034881912,10,4,-2.1482,True,False
O=NNC1(OC(N=O)(O)N)ONC(O)=N1,222.034881912,10,5,-2.3371999999999997,True,False
NN=NC1(NC(N=O)(O)O)ONC(=O)O1,222.034881912,10,5,-2.4531000000000005,True,False
N=NNC1(OC(N=O)(O)O)ON=C(N)O1,222.034881912,11,5,-2.2113300000000007,True,False
NOOC1(NC(N=O)(O)N)N=NC(=O)O1,222.034881912,11,4,-2.0596999999999994,True,False
O=COC1(NC(N=O)(O)O)N=NN(N)O1,222.034881912,12,4,-2.7893,True,False
ON=NC1(OC(C#N)(O)N)OON(N)O1,222.034881912,11,4,-2.43182,True,False
O=NOC1(OC(N=O)(O)N)N=NN(C)O1,222.034881912,12,2,-1.1148000000000002,True,False
O=NNC1(NC(N=O)(O)O)N=CN(O)O1,222.034881912,11,5,-2.5147000000000004,True,False
ONNC1(OC(N=N)(O)O1)N=NC(=O)O,222.034881912,10,6,-1.1073299999999997,True,False
O=NOC1(OC(C=N)(O)O1)N=NN(O)N,222.034881912,11,4,-1.4297299999999997,True,False
O=C=NC1(NN(O)N=O)NN1C(O)(O)O,222.034881912,11,6,-3.7808999999999995,False,False
O=NNC1(OC(N=N)=N1)OOC(N)(O)O,222.034881912,11,5,-2.2113300000000002,True,False
ON=NC1(N=C(N=N)N1)OOC(O)(O)O,222.034881912,11,6,-2.03433,False,False
O=COC1(ON(N=O)N1)N=NC(N)(O)O,222.034881912,11,4,-2.7893,True,False
N=C=NC1(ON(N=N)N1)OOC(O)(O)O,222.034881912,11,6,-2.4154600000000004,False,False
N=NOC1(ON(C#N)O1)NOC(N)(O)O,222.034881912,12,5,-2.70405,True,False
ON=NC1(ON(C#N)N1)NOC(O)(O)O,222.034881912,11,6,-3.21862,False,False
N=NOC1(ON(C#N)O1)NNC(O)(O)O,222.034881912,12,6,-3.09745,False,False
N=NOC1(ON(C=O)O1)N=NC(N)(O)O,222.034881912,11,4,-2.09773,True,False
O=NCC1(ON(N=O)O1)N=NC(N)(O)O,222.034881912,11,3,-1.7264,True,False
OOOC1(ON(C#N)O1)N=NC(N)(O)N,222.03488191199997,12,4,-2.3480200000000004,True,False
O=NOC1(OC(N)N=N)N=NC(O1)(O)O,222.034881912,12,4,-1.3361300000000005,True,False
N=NOC1(OC(=O)N=O)NOC(N1)(O)N,222.034881912,11,5,-1.8500300000000007,True,False
O=NOC1(OC(=N)N=O)NNC(O1)(O)N,222.034881912,11,5,-2.2998300000000005,True,False
N=NOC1(N=C(O)OO)N=NC(O1)(O)N,222.034881912,11,5,-0.9914300000000003,True,False
O=NOC1(NC(O)=NO)N=NC(N1)(O)O,222.034881912,10,6,-2.1602000000000006,True,False
N=NNC1(N=C(O)N=N)OOC(O1)(O)O,222.034881912,9,6,-1.3474599999999999,True,False
N=COC1(NN(O)N=O)N=NC(O1)(O)O,222.034881912,11,5,-1.8231300000000001,True,False
N=CNC1(ON(O)N=O)N=NC(O1)(O)O,222.034881912,10,5,-1.8231300000000001,True,False
N#COC1(NN(O)N=O)ONC(O1)(O)N,222.034881912,11,5,-2.91372,True,False
O=C=NC1(NN(O)N=O)ONC(O1)(O)N,222.034881912,11,5,-3.0756,True,False
O=NOC1(ON(N)C#N)NOC(N1)(O)O,222.034881912,12,5,-3.3956199999999996,True,False
O=NOC1(ON(N)C=N)N=NC(O1)(O)O,222.034881912,11,4,-1.9116300000000004,True,False
ON=CC1(ON(O)N=O)N=NC(N1)(O)O,222.034881912,11,5,-1.9443,True,False
O=NOC1(NN(C)N=O)N=NC(O1)(O)O,222.034881912,11,3,-1.5082000000000002,True,False
O=NNC1(NN(O)C#N)OOC(O1)(O)N,222.034881912,11,5,-2.91372,True,False
OOOC1(ON(N)C#N)N=NC(O1)(O)N,222.034881912,12,4,-2.3480200000000004,True,False
O=NOC1(N=NC(=O)N)ON1C(N)(O)O,222.034881912,10,4,-2.3716,True,False
O=NOC1(OOC(=O)O1)N=NC(N)(N)N,222.034881912,12,3,-1.6663000000000001,True,False
NN=NC1(OOC(=N)O1)N=NC(O)(O)O,222.034881912,11,5,-2.1228300000000004,True,False
N=NNC1(N=NC(O)=N1)OOC(O)(O)O,222.034881912,10,6,-1.95053,True,False
O=NNC1(N=NC(O)=N1)ONC(O)(O)O,222.034881912,10,6,-2.6421,True,False
O=NNC1(NOC(O)=N)N=NC(O1)(O)O,222.034881912,10,6,-2.0390300000000003,True,False
N=NOC1(N=NC(=O)O)NNC(O1)(O)O,222.034881912,10,6,-1.5892300000000001,True,False
O=NOC1(N=NC(O)=N)OOC(O1)(N)N,222.034881912,10,4,-1.25223,True,False
N#COC1(N=NN(O)O)NOC(O1)(O)N,222.034881912,11,5,-2.3433200000000007,True,False
N#CNC1(OON(O)N)N=NC(O1)(O)O,222.034881912,12,5,-2.8252199999999994,True,False
NN1C(O1)(OC(=O)N=O)NC(N=O)(O)N,222.034881912,11,4,-2.4601,True,False
ON1C(N1)(N=C(N)N=O)OC(N=O)(O)O,222.034881912,10,5,-2.7328999999999994,True,False
O=C1C(N1)(ON(O)N=N)OC(N=N)(O)O,222.034881912,10,6,-2.0177600000000004,True,False
ON1C(N1)(ON(O)C#N)OC(N=N)(O)O,222.034881912,12,6,-2.4455499999999994,False,False
O=C1C(N1)(ON(O)N=O)N=NC(N)(O)O,222.034881912,10,5,-2.9190000000000005,True,False
O=C1C(N1)(NN(O)N=O)N=NC(O)(O)O,222.034881912,10,6,-3.312399999999999,True,False
ON1C(O1)(N=NC(=O)O)N=NC(N)(O)O,222.034881912,10,5,-1.6288999999999998,True,False
OC(=O)N(O)C1(N=N)N=NN1C(O)(O)O,222.034881912,10,6,-1.7311299999999998,True,False
O=C(OO)NC1(N=N)N=NN1C(O)(O)O,222.034881912,11,6,-1.9011300000000002,False,False
OC(N=N)OC1(N=O)N=NN1C(O)(O)O,222.034881912,12,5,-2.04143,True,False
NN(N=O)OC1(N=O)ON=C1C(N)(O)O,222.034881912,11,4,-2.8213999999999997,True,False
ON(C#N)OC1(N=O)NON1C(N)(O)O,222.034881912,12,5,-3.22562,True,False
O=NN(C(N)(O)O)C1(N=N)OC(N=O)O1,222.034881912,11,4,-1.7365299999999995,True,False
N=NN(C(O)(O)O)C1(NO)OC(N=O)=N1,222.034881912,11,6,-2.4347299999999996,False,False
NON(C(O)(O)O)C1(N=O)OC(N=N)=N1,222.034881912,12,5,-2.5232299999999994,True,False
N#CN(C(O)(O)O)C1(N=N)ON(ON)O1,222.034881912,12,5,-3.01595,True,False
N#CN(C(N)(O)O)C1(OO)ON(N=O)N1,222.034881912,11,5,-3.141819999999999,True,False
OC(OONC1(N=N)ON(C#N)N1)(O)O,222.03488191199997,12,6,-3.0974500000000003,False,False
NC(OONC1(N=O)ON(C#N)N1)(O)O,222.034881912,12,5,-3.3956199999999996,True,False
O=NN1C(N(O)C(O)=N)(N=O)NC1(O)O,222.034881912,9,6,-2.26943,True,False
ON(O)N(N)C1(C#N)OC(N=NO1)(O)O,222.034881912,12,5,-2.655219999999999,True,False
O=NNC(OC1(N=N)OC(=N)N1O)(O)O,222.034881912,10,6,-1.8316600000000003,True,False
ONN1C(N=O)(NC(=O)N=O)NC1(O)O,222.034881912,10,6,-2.7649999999999997,True,False
NON1C(N=N)(NC(=O)N=O)OC1(O)O,222.034881912,10,5,-2.16193,True,False
N#CN1C(OO)(ON(N)N=O)OC1(O)N,222.034881912,11,4,-2.748419999999999,True,False
N#CN1C(OO)(NN(N)N=O)OC1(O)O,222.034881912,11,5,-3.1418199999999996,True,False
O=NN1C(N=O)(CN(O)N=N)OC1(O)O,222.034881912,10,4,-1.34673,True,False
O=C(N=O)NC1(ON)OC(NN=N1)(O)O,222.034881912,10,5,-2.4530999999999996,True,False
OC(NO)=NC1(N=N)OC(N=NO1)(O)O,222.034881912,10,6,-1.4686300000000005,True,False
O=C(N=N)NC1(OO)OC(N=NN1)(O)O,222.034881912,10,6,-1.5892300000000001,True,False
OC(OO)=NC1(N=O)NC(N=NO1)(O)N,222.034881912,11,5,-1.6830000000000003,True,False
OC(=NO)OC1(N=O)OC(N=NN1)(O)N,222.034881912,11,5,-1.7668000000000004,True,False
N=C(NO)OC1(N=O)OC(N=NN1)(O)O,222.034881912,11,6,-2.1228300000000004,False,False
ON(N=C)OC1(N=N)OC(N=NO1)(O)O,222.034881912,12,4,-1.1230300000000002,True,False
ON(N=N)OC1(C#N)NC(ONO1)(O)O,222.034881912,11,6,-2.6155500000000003,False,False
ON(OO)OC1(C#N)OC(ON=N1)(N)N,222.034881912,12,4,-1.8661200000000004,True,False
ON(OO)NC1(C#N)OC(N=NO1)(O)N,222.034881912,12,5,-2.2595199999999998,True,False
N=NOC(OC1(N=O)OC(NN)=N1)(O)O,222.034881912,12,5,-2.2113300000000002,True,False
O=NOC(OC1(OO)N=C(N=O)N1)(N)N,222.034881912,12,4,-1.9438000000000004,True,False
N=NOC(OC1(N=O)OC(OO)=N1)(N)N,222.034881912,12,4,-1.25223,True,False
N=NOC(NC1(N=O)OC(OO)=N1)(O)N,222.034881912,12,5,-1.6456300000000001,True,False
O=NNC(NC1(N=O)OC(=NO)O1)(O)N,222.034881912,11,5,-2.421,True,False
ONOC(OC1(N=O)N=C(N=O)N1)(O)N,222.034881912,12,5,-2.421,True,False
NONC(OC1(N=O)OC(N=N)=N1)(O)O,222.034881912,12,5,-2.21133,True,False
N#COC(OC1(NN)ON(N=N)O1)(O)O,222.034881912,11,5,-2.70405,True,False
N=C=NC(NC1(OO)ON(N=N)O1)(O)O,222.034881912,11,6,-1.8497599999999998,False,False
N#COC(NC1(N=O)ON(OO)O1)(N)N,222.034881912,12,4,-2.4365200000000007,True,False
N#CNC(OC1(N=O)ON(OO)N1)(O)N,222.034881912,12,5,-2.82992,True,False
O=C=NC(OC1(N=O)ON(NO)N1)(O)N,222.034881912,12,5,-3.0756,True,False
O=NOC(OC1(N=N)ON(N=C)O1)(O)N,222.034881912,12,3,-1.30003,True,False
N=NOC(OC1(C#N)ON(ON)O1)(O)N,222.034881912,12,4,-2.3106500000000003,True,False
N=NOC(OC1(ON)ON(C#N)O1)(O)N,222.034881912,12,4,-2.3106500000000003,True,False
NNOC(OC1(C#N)ON(N=O)O1)(O)N,222.034881912,11,4,-3.002219999999999,True,False
O=NOC(OC1(N=O)ON(N=C)O1)(N)N,222.034881912,12,2,-1.5981999999999994,True,False
O=NCC(NC1(N=O)ON(N=N)O1)(O)O,222.034881912,11,4,-1.5167300000000004,True,False
ON=NC(CC1(N=O)ON(N=O)N1)(O)O,222.034881912,10,4,-1.2903000000000002,True,False
O=NOC1(N)OC(N=N)(OC(O)=NO)N1,222.034881912,11,5,-1.1637300000000006,True,False
ON=NC1(O)OC(N=N)(OC(=N)OO)N1,222.034881912,11,6,-0.8655600000000003,False,False
NN=NC1(O)OC(ON)(OC(=O)N=O)N1,222.034881912,10,4,-2.0597,True,False
O=NNC1(O)OC(N=N)(OC(N)=NO)O1,222.034881912,10,5,-1.7294299999999998,True,False
O=NOC1(O)NC(N=O)(OC(O)=NN)N1,222.034881912,11,5,-2.3372,True,False
NN=NC1(N)OC(OO)(OC(=O)N=O)N1,222.034881912,10,4,-1.4939999999999998,True,False
ONNC1(N)OC(N=O)(OC(=N)N=O)O1,222.034881912,11,5,-1.8179299999999992,True,False
ON=NC1(O)OC(OO)(N=C(N)N=O)N1,222.034881912,9,5,-1.7667999999999995,True,False
OOOC1(O)NC(N=N)(OC(=N)N=O)N1,222.034881912,11,6,-1.4359600000000001,False,False
O=NOC1(N)OC(N=C)(ON(N)N=O)O1,222.034881912,11,2,-1.5981999999999994,True,False
O=NOC1(O)OC(ON)(NN(O)C#N)N1,222.034881912,12,5,-2.9137199999999996,True,False
N=NOC1(O)OC(N=N)(NN(O)C=O)O1,222.034881912,11,5,-1.40616,True,False
O=NOC1(N)OC(NO)(ON(O)C#N)N1,222.034881912,12,5,-2.4318199999999996,True,False
NNOC1(O)OC(N=O)(ON(O)C#N)N1,222.034881912,12,5,-2.9137199999999996,True,False
O=NNC1(O)OC(C=O)(ON(O)N=N)N1,222.034881912,10,5,-2.0977300000000003,True,False
O=NNC1(O)OC(N=O)(ON(O)C=N)N1,222.034881912,10,5,-1.9116300000000006,True,False
OOOC1(N)OC(C#N)(ON(O)N=N)N1,222.03488191199997,11,5,-1.6564499999999995,True,False
OC(=O)OOC1(N=N)N=NN1C(N)(O)O,222.034881912,11,5,-1.50773,True,False
