Fragment,Count
C#CCC(O)=C=CC#CC(O)(O)O,1
CC#CC(O)=C=C=C=CC(O)(O)O,1
[7*]CC(=O)C(O)(O)O,1
C#CC#CC(C)=C=C(O)C(O)(O)O,1
C#CC#CC(=O)CC(=C)C(O)(O)O,1
[7*]CC(=C)C(O)(O)O,1
C#CC#CC(O)=C=C(C)C(O)(O)O,1
[4*]C(C)(O)C(=C)C#CC(=O)O,1
C=C(C#CC(=O)O)C(C)(O)C=C=O,1
C=C(C#CC(=O)O)C(C)(O)C#CO,1
[4*]C(O)(O)C(=C)C#CC(C)=O,1
[4*]C(O)(O)C(=C)C#CC(=C)O,1
C=C(C#CC(C)=O)C(O)(O)C=C=O,1
C#CC(=C=C(O)C=C=O)C(C)(O)O,1
C#CC(=C=C(O)C#CO)C(C)(O)O,1
C#COC(C)=C=C(C#C)C(O)(O)O,1
C#CC(=C=C(C)C=C=O)C(O)(O)O,1
C#CC(=C=C(C)C#CO)C(O)(O)O,1
C=C=CC(O)(O)C(=C)C#CC(=O)O,1
C#CCC(O)(O)C(=C)C#CC(=O)O,1
C=C(C#CC(=O)O)C(O)(O)C#CC,1
[4*]C(C)(C)C(=O)C#CC(=O)O,1
CC(C)(C=C=O)C(=O)C#CC(=O)O,1
CC(C)(C#CO)C(=O)C#CC(=O)O,1
[4*]C(C)(O)C(=O)C#CC(C)=O,1
[4*]C(C)(O)C(=O)C#CC(=C)O,1
CC(=O)C#CC(=O)C(C)(O)C=C=O,1
CC(=O)C#CC(=O)C(C)(O)C#CO,1
C=C(O)C#CC(=O)C(C)(O)C=C=O,1
C=C(O)C#CC(=O)C(C)(O)C#CO,1
C=C=CC(C)(O)C(=O)C#CC(=O)O,1
C#CC#CC(=C)OC(=C)C(O)(O)O,1
C#CC#CC(=C)CC(=O)C(O)(O)O,1
[7*]CC(=C)C#CC#C,1
C=C(C)C#CC(=O)C(O)(O)C=C=O,1
C=C(C)C#CC(=O)C(O)(O)C#CO,1
C=C=CC(O)(O)C(=O)C#CC(C)=O,1
C#CCC(O)(O)C(=O)C#CC(C)=O,1
CC#CC(O)(O)C(=O)C#CC(C)=O,1
C=C=CC(O)(O)C(=O)C#CC(=C)O,1
C#CCC(O)(O)C(=O)C#CC(=C)O,1
C=C(O)C#CC(=O)C(O)(O)C#CC,1
[4*]C(C)(O)C(=C=C=C)C(=O)O,1
[4*]C(C)(O)C([7*])C(=O)O,1
C=C=C=C(C(=O)O)C(C)(O)C=C=O,1
[7*]C(C(=O)O)C(C)(O)C=C=O,1
C=C=C=C(C(=O)O)C(C)(O)C#CO,1
C=C(C#CC(C)=O)C(O)(O)C#CO,1
C=C(O)C#CC(=C)C(O)(O)C=C=O,1
C=C(O)C#CC(=C)C(O)(O)C#CO,1
[4*]C(O)(O)C(=C=C=C)C(=C)O,1
[4*]C(O)(O)C([7*])C(=C)O,1
C=C=C=C(C(C)=O)C(O)(O)C=C=O,1
[7*]C(C(C)=O)C(O)(O)C=C=O,1
C=C=C=C(C(C)=O)C(O)(O)C#CO,1
[7*]C(C(C)=O)C(O)(O)C#CO,1
C=C=C=C(C(=C)O)C(O)(O)C=C=O,1
[7*]C(C(=C)O)C(O)(O)C=C=O,1
C=C=C=C(C(=C)O)C(O)(O)C#CO,1
[7*]C(C(=C)O)C(O)(O)C#CO,1
C=C=C=C(C(=O)O)C(O)(O)C=C=C,1
[7*]C(C(=O)O)C(O)(O)C=C=C,1
C#CCC(O)(O)C(=C=C=C)C(=O)O,1
C#CCC(C)(O)C(=O)C#CC(=O)O,1
CC#CC(C)(O)C(=O)C#CC(=O)O,1
[4*]C(O)(O)C(=O)C#CC(=C)C,1
[4*]C(C)(C)C(=C=C=O)C(=O)O,1
CC(C)(C=C=O)C(=C=C=O)C(=O)O,1
CC(C)(C#CO)C(=C=C=O)C(=O)O,1
[4*]C(C)(O)C(=C=C=O)C(C)=O,1
[4*]C(C)(O)C(=C=C=O)C(=C)O,1
CC(=O)C(=C=C=O)C(C)(O)C=C=O,1
CC(=O)C(=C=C=O)C(C)(O)C#CO,1
C=C(O)C(=C=C=O)C(C)(O)C=C=O,1
C=C(O)C(=C=C=O)C(C)(O)C#CO,1
C=C=CC(C)(O)C(=C=C=O)C(=O)O,1
C#CCC(C)(O)C(=C=C=O)C(=O)O,1
CC#CC(C)(O)C(=C=C=O)C(=O)O,1
[4*]C(O)(O)C(=C=C=O)C(=C)C,1
[7*]C(C(=O)O)C(C)(O)C#CO,1
[4*]C(O)(O)C(=C=C=C)C(C)=O,1
[4*]C(O)(O)C([7*])C(C)=O,1
[4*]C(O)(O)CC(O)=C=CC#C,1
C=C(C)C(=C=C=O)C(O)(O)C=C=O,1
C=C(C)C(=C=C=O)C(O)(O)C#CO,1
C=C=CC(O)(O)C(=C=C=O)C(C)=O,1
C#CCC(O)(O)C(=C=C=O)C(C)=O,1
CC#CC(O)(O)C(=C=C=O)C(C)=O,1
C=C=CC(O)(O)C(=C=C=O)C(=C)O,1
C#CCC(O)(O)C(=C=C=O)C(=C)O,1
C=C(O)C(=C=C=O)C(O)(O)C#CC,1
[4*]C(C)(O)CC(=O)C#CC#C,1
[4*]C(O)(O)CC(=C)C#CC#C,1
C#CC#CC(=C)OC(O)(O)OC=C,1
C#COC(O)(O)OC(=C)C=C=C=C,1
[7*]C(C(=O)O)C(O)(O)CC#C,1
C=C=C=C(C(=O)O)C(O)(O)C#CC,1
[7*]C(C(=O)O)C(O)(O)C#CC,1
[7*]CC(=O)CC(O)(O)C#CO,1
C=CC#CC(=O)CC(O)(O)C#CO,1
[7*]CC(O)(O)CC=O,1
[7*]CC(O)(O)C=CO,1
C=C=C=C=C(O)CC(O)(O)C=C=O,1
C#CC=C=C(O)CC(O)(O)C=C=O,1
C=C=C=C=C(O)CC(O)(O)C#CO,1
[7*]CC(=C)OC(O)(O)OC#C,1
C#COC(O)(O)OC(=C)C#CC=C,1
C#COC(O)(O)OC(C)=C=C=C=C,1
C#CC=C=C(C)OC(O)(O)OC#C,1
[4*]C(O)(O)CC(=O)C#CC#C,1
[4*]C(O)(O)CC(=O)C=C=C=C,1
[4*]C(O)(O)CC(=O)C[7*],1
[4*]C(O)(O)CC(=O)C#CC=C,1
[4*]C(O)(O)CC(O)=C=C=C=C,1
C#CC1=CC(C)(O)OC(O)(C#C)O1,1
C#CC1=CC(O)(C#C)CC(O)(O)O1,1
C#CC1=CC(O)(O)CC(O)(C#C)O1,1
[4*]C(C)(O)CC(=O)C=C=C=O,1
[4*]C(C)(O)CC(=O)C#CC=O,1
[4*]C(C)(O)CC(O)=C=C=C=O,1
CC(O)(C=C=O)CC(=O)C=C=C=O,1
CC(O)(C=C=O)CC(=O)C#CC=O,1
CC(O)(C#CO)CC(=O)C=C=C=O,1
[4*]C(O)(O)CC(O)C#CC#C,1
C=C=C=CC(=O)CC(O)(O)C=C=O,1
[7*]CC(=O)CC(O)(O)C=C=O,1
C=CC#CC(=O)CC(O)(O)C=C=O,1
C#CC#CC(=O)CC(O)(O)CC=O,1
C#CC#CC(=O)CC(O)(O)C=CO,1
C=C=C=CC(=O)CC(O)(O)C#CO,1
C#CC1=CC(C)(C#C)OC(O)(O)O1,1
C#CC1=CC(O)(O)OC(C)(C#C)O1,1
C#CC1=CC(O)(C#C)OC(C)(O)O1,1
C#CC1(C#C)OC(C)(O)C1=C(O)O,1
[15*]C1C(O)(O)CC1(C#C)C#C,1
C#CC1(C#C)CC(O)(O)C1=C(O)O,1
[15*]C1C(O)(O)OC1(C#C)C#C,1
C#CC1(C#C)OC(O)(O)C1C(=C)O,1
C#CC1(C=C(O)O)C#CC(O)(O)C1,1
[4*]C1(C#C)C#CC(O)(O)O1,1
[4*]C1(C=C(O)O)C#C1,1
[4*]C1(C#CC(C)(C)O)C#C1,1
[15*]C1(C#CC(C)(C)O)C#C1,1
CC(O)(O)C#CC1(C=C(O)O)C#C1,1
[4*]C1(C#CC(O)(O)O)C#C1,1
[15*]C1C(=O)OC1(C#C)C#C,1
C=C(C#CC=O)CC(O)(O)C=C=O,1
C=C(C=C=C=O)CC(O)(O)C#CO,1
C=C(C#CC=O)CC(O)(O)C#CO,1
CC(=C=C=C=O)CC(O)(O)C=C=O,1
C#CC=C=C(O)CC(O)(O)C#CO,1
C#CC#CC(O)CC(O)(O)C=C=O,1
C#CC#CC(O)CC(O)(O)C#CO,1
C#CC1(O)C#CC(O)=C1C(C)(O)O,1
[15*]C1C(=C)C#CC1(O)C#C,1
C#CC1(O)C#CC(C)=C1C(O)(O)O,1
C#CC1(C)C#CC(OC(O)(O)O)=C1,1
[7*]C1C#CC(C)(C#C)O1,1
[15*]C1C(O)(O)CC1(O)C#C,1
[7*]C1C(O)(O)CC1(O)C#C,1
C#CC(=C)C1C(O)(O)OC1(O)C#C,1
[7*]C1C(O)(O)OC1(O)C#C,1
C#CCC(O)(O)CC(=O)C#CC=O,1
CC#CC(O)(O)CC(=O)C=C=C=O,1
CC#CC(O)(O)CC(=O)C#CC=O,1
C=C=CC(O)(O)CC(O)=C=C=C=O,1
C#CCC(O)(O)CC(O)=C=C=C=O,1
CC#CC(O)(O)CC(O)=C=C=C=O,1
[4*]C(C)(C)C#CC#CC(=O)O,1
[4*]C(C)(O)C#CC#CC(C)=O,1
[4*]C(C)(O)C#CC#CC(=C)O,1
CC(O)(C#CO)CC(=O)C#CC=O,1
CC(O)(C=C=O)CC(O)=C=C=C=O,1
CC(O)(C#CO)CC(O)=C=C=C=O,1
[4*]C(O)(O)CC(=C)C=C=C=O,1
[4*]C(O)(O)CC(=C)C#CC=O,1
[4*]C(O)(O)CC(C)=C=C=C=O,1
C=C(C=C=C=O)CC(O)(O)C=C=O,1
[4*]C(C)(O)C#CC#CC(O)O,1
CC(O)(C=C=O)C=C=C=CC(=O)O,1
[7*]CC#CC(C)(O)C=C=O,1
CC(O)(C#CC#CC(=O)O)CC=O,1
CC(O)(C#CC#CC(=O)O)C=CO,1
CC(O)(C#CO)C=C=C=CC(=O)O,1
[7*]CC#CC(C)(O)C#CO,1
CC(O)(C=C=O)C=C=C=C=C(O)O,1
CC(O)(C#CC=C=C(O)O)C=C=O,1
CC(O)(C#CO)C=C=C=C=C(O)O,1
CC(O)(C#CO)C#CC=C=C(O)O,1
CC(O)(C#CC#CC(O)O)C=C=O,1
CC(=C=C=C=O)CC(O)(O)C#CO,1
C=C=CC(O)(O)CC(=O)C=C=C=O,1
C=C=CC(O)(O)CC(=O)C#CC=O,1
C#CCC(O)(O)CC(=O)C=C=C=O,1
[4*]C(O)(O)C#CC#CC(C)=O,1
[4*]C(O)(O)C=C=C=CC(C)=O,1
[4*]C(O)(O)C#CC#CC(=C)O,1
[4*]C(O)(O)C=C=C=CC(=C)O,1
[4*]C(O)(O)C=C=C=C=C(C)O,1
[4*]C(O)(O)C#CC=C=C(C)O,1
[4*]C(O)(O)C#CC#CC(C)O,1
CC(=O)C=C=C=CC(O)(O)C=C=O,1
CC(=O)C#CC#CC(O)(O)CC=O,1
CC(=O)C#CC#CC(O)(O)C=CO,1
CC(=O)C=C=C=CC(O)(O)C#CO,1
C=C(O)C=C=C=CC(O)(O)C=C=O,1
[4*]C(C)(O)C#CC#CC(=O)O,1
[4*]C(C)(O)C=C=C=CC(=O)O,1
[4*]C(C)(O)C=C=C=C=C(O)O,1
[4*]C(C)(O)C#CC=C=C(O)O,1
C=C(O)C=C=C=CC(O)(O)C#CO,1
CC(O)=C=C=C=CC(O)(O)C=C=O,1
CC(O)=C=CC#CC(O)(O)C=C=O,1
CC(O)=C=C=C=CC(O)(O)C#CO,1
CC(O)=C=CC#CC(O)(O)C#CO,1
CC(O)C#CC#CC(O)(O)C=C=O,1
CC(O)C#CC#CC(O)(O)C#CO,1
C=C=CC(O)(O)C=C=C=CC(=O)O,1
[7*]CC#CC(O)(O)C=C=C,1
C=CCC(O)(O)C#CC#CC(=O)O,1
C#CCC(O)(O)C=C=C=CC(=O)O,1
[7*]CC#CC(O)(O)CC#C,1
[7*]CC(O)(O)C#CC#CC(=O)O,1
CC#CC(O)(O)C=C=C=CC(=O)O,1
CC(O)(C#CO)C#CC#CC(O)O,1
[4*]C(O)(O)C#CC#CC(=C)C,1
C=C=CC(O)(O)C#CC=C=C(O)O,1
C#CCC(O)(O)C=C=C=C=C(O)O,1
C#CCC(O)(O)C#CC=C=C(O)O,1
CC#CC(O)(O)C=C=C=C=C(O)O,1
CC#CC(O)(O)C#CC=C=C(O)O,1
C=C=CC(O)(O)C#CC#CC(O)O,1
C#CCC(O)(O)C#CC#CC(O)O,1
CC#CC(O)(O)C#CC#CC(O)O,1
[4*]C(C)(O)C(=C=C(O)O)C#C,1
[7*]C(C#C)C(C)(O)C=C=O,1
[7*]C(C#C)C(C)(O)C#CO,1
C#CC(=C=C(O)O)C(C)(O)C=C=O,1
C#CC(=C=C(O)O)C(C)(O)C#CO,1
[4*]C(O)(O)C(=C=C(C)O)C#C,1
C=C(O)C#CC#CC(O)(O)CC=O,1
C=C(O)C#CC#CC(O)(O)C=CO,1
CC(=O)C(C)(O)C#CC#CC(=O)O,1
C=C(O)C(C)(O)C#CC#CC(=O)O,1
C=C(C)C#CC#CC(O)(O)C(=O)O,1
CC(=O)C#CC#CC(O)(O)C(C)=O,1
C#CC(=C=C(C)O)C(O)(O)C=C=O,1
C#CC(=C=C(C)O)C(O)(O)C#CO,1
[7*]C(C#C)C(O)(O)C=C=C,1
[7*]C(C#C)C(O)(O)CC#C,1
[7*]C(C#C)C(O)(O)C#CC,1
C#CC(=C=C(O)O)C(O)(O)C=C=C,1
C#CCC(O)(O)C(=C=C(O)O)C#C,1
C#CC(=C=C(O)O)C(O)(O)C#CC,1
C#CC#CC(=O)CC(C)(O)C(=O)O,1
[7*]CC(C)(O)C(=O)O,1
[7*]CC#CC(O)(O)C#CC,1
C=C=CC(O)(O)C=C=C=C=C(O)O,1
C#CC(=C)C(O)(O)C(C#C)=C(O)O,1
C#CC(=O)C(C)(C)C(=C=O)C(=O)O,1
C#CC(=O)C(C)(O)C(=C=O)C(C)=O,1
C#CC(=O)C(C)(O)C(=C=O)C(=C)O,1
C#CC(=O)C(C)(O)C(=C=C)C(=O)O,1
C#CC(=O)C(C)(O)C(C#C)C(=O)O,1
C#CC(=O)C(C)(O)C(C#C)=C(O)O,1
C#CC#CC(=C)CC(O)(O)C(=O)O,1
[7*]CC(O)(O)C(=O)O,1
C#CC#CC(=O)CC(O)(O)C(C)=O,1
C#CC#CC(=O)CC(O)(O)C(=C)O,1
[7*]CC(O)(O)C(C)=O,1
[7*]CC(O)(O)C(=C)O,1
CC(C)(C#CC#CC(=O)O)C(=O)O,1
CC(=O)C#CC#CC(C)(O)C(=O)O,1
C=C(O)C#CC#CC(C)(O)C(=O)O,1
C#CC#CC(C)(O)C(C=O)C(=O)O,1
C#CC#CC(C)(O)C(=CO)C(=O)O,1
C#CC#CC(C)(O)C(C=O)=C(O)O,1
C#CC#CC(C)(O)C(=C=O)C(O)O,1
C=C=C=CC(O)(O)C(=C=O)C(C)=O,1
[7*]CC(O)(O)C(=C=O)C(C)=O,1
C=CC#CC(O)(O)C(=C=O)C(C)=O,1
C=C(O)C(O)(O)C#CC#CC(C)=O,1
C=C(O)C#CC#CC(O)(O)C(C)=O,1
C=C(O)C#CC#CC(O)(O)C(=C)O,1
C=C(C)C(O)(O)C#CC#CC(=O)O,1
C#CC(=C)C(C)(O)C(=C=O)C(=O)O,1
C#CC(=C)C(O)(O)C(=C=O)C(C)=O,1
C#CC(=C)C(O)(O)C(=C=O)C(=C)O,1
C#CC(=C)C(O)(O)C(=C=C)C(=O)O,1
C#CC(=C)C(O)(O)C(C#C)C(=O)O,1
C=C=C=CC(O)(O)C(=C=C)C(=O)O,1
[7*]CC(O)(O)C(=C=C)C(=O)O,1
C=C=C(C(=O)O)C(O)(O)C#CC=C,1
C#CC#CC(O)(O)C(C=C)C(=O)O,1
C#CC(C(=O)O)C(O)(O)C=C=C=C,1
[7*]CC(O)(O)C(C#C)C(=O)O,1
C#CC(C(=O)O)C(O)(O)C#CC=C,1
C#CC(=O)C(O)(O)C(=C=O)C(=C)C,1
C#CC(=O)C(O)(O)C(=C=C)C(C)=O,1
C#CC(=O)C(O)(O)C(C#C)C(C)=O,1
C#CC(=O)C(O)(O)C(=C=C)C(=C)O,1
C#CC(=O)C(O)(O)C(C#C)C(=C)O,1
[7*]C(C#C)C(O)(O)C(=O)C#C,1
C=C=C=CC(C)(O)C(=C=O)C(=O)O,1
[7*]CC(C)(O)C(=C=O)C(=O)O,1
C=CC#CC(C)(O)C(=C=O)C(=O)O,1
CC(=O)C(=C=O)C(C)(O)C=C=C=O,1
CC(=O)C(=C=O)C(C)(O)C#CC=O,1
C=C(O)C(=C=O)C(C)(O)C=C=C=O,1
C=C(O)C(=C=O)C(C)(O)C#CC=O,1
C=C=C(C(=O)O)C(C)(O)C=C=C=O,1
C=C=C(C(=O)O)C(C)(O)C#CC=O,1
C#CC(C(=O)O)C(C)(O)C=C=C=O,1
C#CC#CC(O)(O)C(C=O)C(C)=O,1
C#CC#CC(O)(O)C(=CO)C(C)=O,1
C=C=C=CC(O)(O)C(=C=O)C(=C)O,1
[7*]CC(O)(O)C(=C=O)C(=C)O,1
C=CC#CC(O)(O)C(=C=O)C(=C)O,1
C#CC#CC(O)(O)C(C=O)C(=C)O,1
C#CC#CC(O)(O)C(=CO)C(=C)O,1
[7*]C(C=O)C(O)(O)C#CC#C,1
C#CC#CC(O)(O)C(=C=O)C(C)O,1
C=C=C(C(=C)O)C(O)(O)C=C=C=O,1
C=C=C(C(=C)O)C(O)(O)C#CC=O,1
C#CC(C(=C)O)C(O)(O)C=C=C=O,1
C#CC(C(=C)O)C(O)(O)C#CC=O,1
[7*]C(C#C)C(O)(O)C=C=C=O,1
[7*]C(C#C)C(O)(O)C#CC=O,1
[3*]OC#CC(C)(O)C(=C)C#C,1
[7*]C(C(=O)O)C(O)(O)C#CC#C,1
C#CC#CC(O)(O)C(C=C)=C(O)O,1
C#CC(=C(O)O)C(O)(O)C=C=C=C,1
[7*]CC(O)(O)C(C#C)=C(O)O,1
C#CC(=C(O)O)C(O)(O)C#CC=C,1
C#CC#CC(O)(O)C(=C=C)C(O)O,1
C#CC#CC(O)(O)C(C#C)C(O)O,1
CC(C)(C=C=C=O)C(=C=O)C(=O)O,1
CC(C)(C#CC=O)C(=C=O)C(=O)O,1
C#CC1=C(C(O)(O)O)C(C)(C#C)O1,1
C#CC1=C(C(C)(O)O)C(O)(C#C)O1,1
C#CC(=C)C(O)(O)C=C=C=C(O)O,1
C#CC(=C)C(O)(O)C#CC=C(O)O,1
[3*]OC#CC(C)(C)C(=O)C#C,1
[3*]OC#CC(C)(O)C(=O)C#C,1
C#CC(=O)C(C)(O)C#COC(=C)O,1
C#CC(C(=O)O)C(C)(O)C#CC=O,1
C#CC(=C(O)O)C(C)(O)C=C=C=O,1
C#CC(=C(O)O)C(C)(O)C#CC=O,1
C=C(C)C(=C=O)C(O)(O)C=C=C=O,1
C=C(C)C(=C=O)C(O)(O)C#CC=O,1
C=C=C(C(C)=O)C(O)(O)C=C=C=O,1
C=C=C(C(C)=O)C(O)(O)C#CC=O,1
C#CC(C(C)=O)C(O)(O)C=C=C=O,1
C#CC(C(C)=O)C(O)(O)C#CC=O,1
C#CC(=O)C(O)(O)CC#CC(=C)O,1
C#CC(=O)C(O)(O)C=C=C=C(C)O,1
[3*]OC#CC(O)(O)C(=C)C#C,1
C#CC(=C)C(O)(O)C#COC(=C)O,1
C#CC(=C)C(O)(O)C=C=CC(=O)O,1
C#CC(=C)C(O)(O)C#CCC(=O)O,1
C#CC(=C)C(O)(O)CC#CC(=O)O,1
C#CC1=CC(O)(C#C)OC(O)(O)C1,1
C#CC1=CC(O)(O)OC(O)(C#C)C1,1
CC1(C)C#CC(O)(C#CC(=O)O)O1,1
CC1(O)C#CC(O)(C#CC(=O)O)C1,1
CC(=O)C#CC1(O)C#CC(C)(O)O1,1
C=C(O)C#CC1(O)C#CC(C)(O)O1,1
CC(=O)C#CC1(O)C#CC(O)(O)C1,1
C=C(O)C#CC1(O)C#CC(O)(O)C1,1
C=C(C)C#CC1(O)C#CC(O)(O)O1,1
[3*]OC=CC(O)(O)C#CC#C,1
[3*]OC#CC(O)(O)C=C=C=C,1
[3*]OC#CC(O)(O)C[7*],1
[3*]OC#CC(O)(O)C#CC=C,1
C#CC#CC(O)(O)C=COC(=C)O,1
C#CC(=O)C(C)(O)C=C=CC(=O)O,1
C#CC(=O)C(C)(O)C#CCC(=O)O,1
C#CC(=O)C(C)(O)CC#CC(=O)O,1
C#CC(=O)C(C)(O)C=C=C=C(O)O,1
C#CC(=O)C(C)(O)C#CC=C(O)O,1
C#CC(=O)C(O)(O)C#COC(=C)C,1
C#CC(=O)C(O)(O)C=C=CC(C)=O,1
C#CC(=O)C(O)(O)C#CCC(C)=O,1
C#CC(=O)C(O)(O)CC#CC(C)=O,1
C#CC(=O)C(O)(O)C=C=CC(=C)O,1
C#CC(=O)C(O)(O)C#CCC(=C)O,1
[3*]OC=C=C(C)O,1
[3*]OC#CC(C)O,1
C=C=C=CC(O)(O)C=C=CC(=O)O,1
[7*]CC(O)(O)C=C=CC(=O)O,1
C=CC#CC(O)(O)C=C=CC(=O)O,1
[7*]CCC(=O)O,1
C=C=C=CC(O)(O)C#CCC(=O)O,1
[7*]CC#CC(O)(O)C(=O)C#C,1
[3*]OC=CC(C)(O)C#CC#C,1
[3*]OC#CC(C)(O)C=C=C=C,1
[3*]OC#CC(C)(O)C[7*],1
[3*]OC#CC(C)(O)C#CC=C,1
C#CC#CC(C)(O)C#COC(O)O,1
[3*]OC=CC(=O)O,1
[3*]OC=C=C(O)O,1
[3*]OC#CC(O)O,1
C=C=C=CC(O)(O)C=C=C=C(O)O,1
[7*]CC(O)(O)C=C=C=C(O)O,1
C=CC#CC(O)(O)C=C=C=C(O)O,1
[7*]CC=C(O)O,1
C=C=C=CC(O)(O)C#CC=C(O)O,1
[7*]CC(O)(O)C#CC=C(O)O,1
C=CC#CC(O)(O)C#CC=C(O)O,1
C#CC#CC(O)(O)CC=C=C(O)O,1
C#CC#CC(O)(O)C=C=CC(O)O,1
C#CC#CC(O)(O)C#CCC(O)O,1
C=C=C=CC(O)(O)C#COC(=C)O,1
[7*]CC(O)(O)C#COC(=C)O,1
C=CC#CC(O)(O)C#COC(=C)O,1
[3*]OC#CC(O)(O)C#CC#C,1
[3*]OC=CC(C)=O,1
[3*]OC=CC(=C)O,1
CC1(C#CC(O)(O)O)C#CC(O)=C1,1
CC(C)(O)C#CC1(O)C#CC(=O)O1,1
C=C1C#CC(O)(C#CC(C)(O)O)O1,1
CC(O)(O)C#CC1(O)C#CC(=O)C1,1
CC(O)(O)C#CC1(O)C#CC(O)=C1,1
CC(O)(C=C=C=O)C=C=CC(=O)O,1
CC(O)(C#CC=O)C=C=CC(=O)O,1
CC(O)(C#CCC(=O)O)C=C=C=O,1
CC(O)(C#CC=O)C#CCC(=O)O,1
CC(O)(C=C=C=O)CC#CC(=O)O,1
[7*]CC(O)(O)C#CCC(=O)O,1
C=CC#CC(O)(O)C#CCC(=O)O,1
[7*]CCC(O)(O)C#CC#C,1
C=C=C=CC(O)(O)CC#CC(=O)O,1
[7*]CC(O)(O)CC#CC(=O)O,1
C=CC#CC(O)(O)CC#CC(=O)O,1
C#CC#CC(O)(O)CC#CC(O)O,1
[3*]OC#CC(C)(C)C=C=C=O,1
[3*]OC#CC(C)(C)C#CC=O,1
[3*]OC#CC(C)(O)C=C=C=O,1
[3*]OC#CC(C)(O)C#CC=O,1
C=C(O)OC#CC(C)(O)C=C=C=O,1
C=C(O)OC#CC(C)(O)C#CC=O,1
[15*]C1C(C#C)=CC1(O)C#C,1
C#CC1=C(C(O)(O)O)C(O)(C#C)C1,1
[15*]C1C(O)(O)OC1(C)C#C,1
[7*]C1C(O)(O)OC1(C)C#C,1
[15*]C1C(C)(O)OC1(O)C#C,1
[7*]C1C(C)(O)OC1(O)C#C,1
CC(O)(O)C#CC1(C)C#CC(=O)O1,1
C=C1C#CC(C)(C#CC(O)(O)O)O1,1
CC1(C#CC(O)(O)O)C#CC(=O)C1,1
[15*]C1(C#C)C#CC(C)(O)C1,1
C#CC1(C=C(O)O)C#CC(C)(O)O1,1
CC(O)(C#CC=O)CC#CC(=O)O,1
CC(O)(C=C=C=O)C=C=C=C(O)O,1
CC(O)(C#CC=O)C=C=C=C(O)O,1
CC(O)(C#CC=C(O)O)C=C=C=O,1
CC(O)(C#CC=O)C#CC=C(O)O,1
C=C(C)OC#CC(O)(O)C=C=C=O,1
C=C(C)OC#CC(O)(O)C#CC=O,1
CC(=O)C=C=CC(O)(O)C=C=C=O,1
CC(=O)C=C=CC(O)(O)C#CC=O,1
CC(=O)CC#CC(O)(O)C=C=C=O,1
CC(=O)CC#CC(O)(O)C#CC=O,1
CC(=O)C#CCC(O)(O)C=C=C=O,1
CC(=O)C#CCC(O)(O)C#CC=O,1
C=C(O)C=C=CC(O)(O)C=C=C=O,1
CC(O)=C=C=CC(O)(O)C#CC=O,1
[7*]CC#CC(O)(O)C=C=C=O,1
[7*]CC#CC(O)(O)C#CC=O,1
C#CC1(C#C)OC(O)=C1C(C)(O)O,1
[4*]C1(C#C)OC(O)(C#C)O1,1
C#CC1(C#CC(C)(C)O)OC(=O)O1,1
C#CC1(C#CC(C)(O)O)OC(=C)O1,1
C#CC1(C#CC(C)(O)O)CC(=O)O1,1
C#CC1(C#CC(C)(O)O)C=C(O)O1,1
C#CC1(C#CC(O)(O)O)CC(=C)O1,1
C#CC1(C#CC(O)(O)O)C=C(C)O1,1
C#CC1(C#CC(O)(O)O)CC(=O)C1,1
C#CC1(C#CC(O)(O)O)C=C(O)C1,1
[13*]C1(C#C)C#CC(C)(C)O1,1
[4*]C1(C#C)C#CC(C)(C)O1,1
[4*]C1(C#C)C#CC(C)(O)C1,1
CC(=O)C#CC1(C)C#CC(O)(O)O1,1
C=C(O)C#CC1(C)C#CC(O)(O)O1,1
[15*]C1(O)C#CC(=C)C1,1
[15*]C1(O)C#CC(C)=C1,1
C#CC1=CC(C)(C#CC(O)(O)O)O1,1
C#CC1=CC(O)(C#CC(C)(O)O)O1,1
C#CC1=CC(O)(C#CC(O)(O)O)C1,1
[1*]C(=O)CC(C)(O)C(=O)C#C,1
C#COC(O)=CC(C)(O)C(=O)C#C,1
C#CC(=O)C(C)(O)CC(=O)C=C=O,1
C=C(O)C=C=CC(O)(O)C#CC=O,1
C=C(O)CC#CC(O)(O)C=C=C=O,1
C=C(O)CC#CC(O)(O)C#CC=O,1
C=C(O)C#CCC(O)(O)C=C=C=O,1
C=C(O)C#CCC(O)(O)C#CC=O,1
CC(O)=C=C=CC(O)(O)C=C=C=O,1
[13*]C1(C)C#CC(=C)O1,1
[4*]C1(C)C#CC(=C)O1,1
[15*]C1(C)C#CC(=O)C1,1
[4*]C1(C)C#CC(=O)C1,1
[4*]C1(C)C#CC(O)=C1,1
C#CC(=O)C(O)(O)CC(C)=C=C=O,1
C#CC(=O)C(O)(O)CC(=O)C=C=C,1
[1*]C(=O)CC(O)(O)C(=C)C#C,1
C#COC(O)=CC(O)(O)C(=C)C#C,1
C#CC(=C)C(O)(O)CC(=O)C=C=O,1
C#CC(=C)C(O)(O)CC(=O)C#CO,1
C#CC(=C)C(O)(O)CC(O)=C=C=O,1
C=C1C#CC(O)(C#CC(O)(O)O)C1,1
CC1=CC(O)(C#CC(O)(O)O)C#C1,1
CC1(O)C#CC(C)(C#CC(=O)O)O1,1
CC1(C#CC(=O)O)C#CC(O)(O)C1,1
[7*]C(O)CC(O)(O)C(=O)C#C,1
[3*]OC(=C)OC=O,1
